   13.5     1.28   0.027  -0.0020
   13.5     1.26   0.053   0.0007
   13.5     1.23   0.079  -0.0009
   13.5     1.25   0.106  -0.0011
   13.5     1.25   0.133  -0.0066
   13.5     1.25   0.161  -0.0025
   13.5     1.22   0.187  -0.0018
   13.6     1.22   0.214  -0.0021
   13.5     1.23   0.242  -0.0029
   13.5     1.23   0.269  -0.0033
   13.5     1.16   0.295  -0.0042
   13.5     1.15   0.322  -0.0000
   13.5     1.15   0.349   0.0021
   13.5     1.11   0.376  -0.0031
   13.6     1.16   0.402  -0.0081
   13.5     1.10   0.429  -0.0060
   13.5     1.09   0.455  -0.0052
   13.5     1.10   0.482  -0.0048
   13.6     1.15   0.508  -0.0036
   13.5     1.10   0.535  -0.0019
   13.5     1.09   0.561  -0.0030
   13.5     1.06   0.588  -0.0044
   13.5     1.07   0.614  -0.0083
   13.5     1.08   0.640  -0.0082
   13.5     1.06   0.667  -0.0058
   13.5     1.07   0.693  -0.0059
   13.5     1.04   0.719  -0.0052
   13.4     1.01   0.746  -0.0049
   13.4     1.02   0.773  -0.0059
   13.5     1.00   0.800  -0.0048
   13.5     0.97   0.827  -0.0028
   13.5     0.98   0.853  -0.0029
   13.4     0.99   0.879  -0.0035
   13.5     0.95   0.912  -0.0055
   13.5     0.95   0.949  -0.0078
   13.5     0.94   0.976  -0.0080
   13.5     0.93   1.003  -0.0088
   13.5     0.93   1.031  -0.0100
   13.5     0.94   1.057  -0.0101
   13.4     0.92   1.084  -0.0097
   13.5     0.91   1.110  -0.0093
   13.5     0.89   1.136  -0.0095
   13.6     0.91   1.163  -0.0108
   13.4     0.87   1.189  -0.0072
   13.5     0.88   1.216  -0.0083
   13.6     0.90   1.243  -0.0074
   13.4     0.90   1.269  -0.0079
   13.4     0.88   1.296  -0.0088
   13.5     0.87   1.322  -0.0080
   13.4     0.86   1.349  -0.0047
   13.5     0.87   1.375  -0.0092
   13.4     0.81   1.402  -0.0094
   13.5     0.83   1.428  -0.0104
   13.5     0.84   1.454  -0.0083
   13.5     0.84   1.481  -0.0058
   13.5     0.80   1.507  -0.0087
   13.5     0.82   1.533  -0.0087
   13.5     0.78   1.560  -0.0106
   13.4     0.81   1.586  -0.0096
   13.5     0.79   1.613  -0.0083
   13.5     0.75   1.639  -0.0060
   13.6     0.79   1.665  -0.0006
   13.5     0.79   1.692  -0.0027
   13.5     0.79   1.718  -0.0036
   13.6     0.77   1.744  -0.0039
   13.5     0.76   1.771  -0.0047
   13.6     0.77   1.797  -0.0057
   13.5     0.75   1.823  -0.0063
   13.5     0.73   1.850  -0.0054
   13.6     0.77   1.877  -0.0065
   13.7     0.78   1.903  -0.0069
   13.7     0.76   1.930  -0.0077
   13.7     0.75   1.956  -0.0025
   13.6     0.73   1.982  -0.0048
   13.7     0.73   2.009  -0.0069
   13.8     0.71   2.035  -0.0062
   13.7     0.72   2.061  -0.0050
   13.9     0.75   2.088  -0.0035
   14.0     0.74   2.114  -0.0052
   13.9     0.66   2.141  -0.0022
   13.9     0.70   2.167  -0.0050
   14.0     0.72   2.194  -0.0030
   14.1     0.70   2.220  -0.0023
   14.1     0.69   2.247  -0.0041
   14.2     0.71   2.273  -0.0055
   14.2     0.70   2.299  -0.0069
   14.3     0.70   2.326  -0.0063
   14.3     0.69   2.352  -0.0078
   14.5     0.70   2.379  -0.0058
   14.6     0.70   2.405  -0.0046
   14.7     0.72   2.432  -0.0026
   14.7     0.72   2.458  -0.0035
   14.8     0.69   2.484  -0.0053
   14.9     0.72   2.511  -0.0064
   15.1     0.75   2.538  -0.0069
   15.2     0.70   2.564  -0.0060
   15.4     0.75   2.590  -0.0042
   15.4     0.79   2.616  -0.0028
   15.6     0.78   2.643  -0.0062
   15.7     0.75   2.669  -0.0080
   15.9     0.74   2.696  -0.0082
   16.0     0.74   2.722  -0.0082
   16.1     0.79   2.748  -0.0075
   16.4     0.79   2.774  -0.0067
   16.5     0.80   2.801  -0.0075
   16.7     0.78   2.828  -0.0070
   16.9     0.84   2.854  -0.0056
   17.1     0.84   2.880  -0.0035
   17.3     0.90   2.907  -0.0016
   17.4     0.93   2.933  -0.0037
   17.8     0.92   2.960  -0.0046
   17.9     0.98   2.986  -0.0070
   18.3     0.98   3.013  -0.0035
   18.4     0.94   3.039  -0.0036
   18.6     1.04   3.065  -0.0029
   18.9     1.02   3.091  -0.0041
   19.1     1.05   3.118  -0.0086
   19.3     1.07   3.144  -0.0089
   19.6     1.06   3.171  -0.0120
   19.8     1.10   3.197  -0.0105
   20.1     1.16   3.223  -0.0115
   20.4     1.18   3.251  -0.0066
   20.7     1.20   3.277  -0.0086
   20.9     1.18   3.303  -0.0094
   21.2     1.25   3.330  -0.0096
   21.6     1.27   3.357  -0.0077
   21.8     1.28   3.383  -0.0054
   22.1     1.30   3.418  -0.0061
   22.4     1.34   3.445  -0.0040
   22.8     1.36   3.472  -0.0015
   23.2     1.42   3.501   0.0025
   23.5     1.45   3.527   0.0005
   23.8     1.46   3.553  -0.0022
   24.1     1.52   3.580  -0.0058
   24.4     1.56   3.607  -0.0042
   24.8     1.58   3.633  -0.0024
   25.1     1.58   3.660  -0.0016
   25.4     1.58   3.686  -0.0014
   25.7     1.67   3.712  -0.0025
   26.2     1.70   3.739   0.0003
   26.5     1.73   3.766  -0.0037
   26.9     1.83   3.792  -0.0050
   27.2     1.84   3.818  -0.0049
   27.6     1.85   3.845  -0.0080
   27.9     1.80   3.872  -0.0060
   28.3     1.85   3.898  -0.0049
   28.7     1.93   3.925  -0.0058
   29.1     1.93   3.952  -0.0035
   29.5     1.95   3.978  -0.0071
   29.8     1.99   4.005  -0.0072
   30.3     2.04   4.031  -0.0049
   30.7     2.09   4.058  -0.0062
   31.1     2.13   4.084  -0.0033
   31.5     2.13   4.110  -0.0048
   31.8     2.15   4.137  -0.0082
   32.2     2.19   4.163  -0.0080
   32.7     2.22   4.190  -0.0089
   33.1     2.24   4.216  -0.0059
   33.5     2.28   4.243  -0.0031
   34.0     2.43   4.269  -0.0051
   34.4     2.35   4.296  -0.0056
   34.7     2.40   4.322  -0.0068
   35.1     2.40   4.348  -0.0085
   35.6     2.46   4.374  -0.0112
   36.0     2.48   4.401  -0.0093
   36.5     2.51   4.427  -0.0113
   36.9     2.54   4.454  -0.0128
   37.3     2.56   4.481  -0.0097
   37.8     2.62   4.507  -0.0062
   38.2     2.66   4.534  -0.0047
   38.7     2.69   4.560  -0.0035
   39.1     2.72   4.587  -0.0002
   39.6     2.78   4.613  -0.0044
   40.0     2.82   4.639  -0.0050
   40.5     2.83   4.666  -0.0066
   41.0     2.88   4.692  -0.0046
   41.4     2.90   4.719  -0.0048
   41.8     2.96   4.745  -0.0040
   42.3     2.99   4.771  -0.0015
   42.8     2.99   4.798  -0.0027
   43.3     3.03   4.824  -0.0019
   43.7     3.07   4.851  -0.0025
   44.1     3.11   4.877  -0.0013
   44.6     3.14   4.904  -0.0027
   45.2     3.16   4.930  -0.0062
   45.7     3.22   4.956  -0.0065
   46.2     3.22   4.983  -0.0034
   46.5     3.30   5.009  -0.0045
   47.1     3.32   5.036  -0.0062
   47.6     3.35   5.062  -0.0093
   48.1     3.39   5.088  -0.0076
   48.5     3.43   5.115  -0.0078
   49.0     3.48   5.141  -0.0068
   49.5     3.48   5.167  -0.0036
   50.1     3.53   5.194  -0.0043
   50.5     3.58   5.220  -0.0043
   51.1     3.60   5.247  -0.0064
   51.5     3.64   5.274  -0.0064
   52.0     3.68   5.300  -0.0062
   52.6     3.71   5.327  -0.0110
   53.0     3.75   5.353  -0.0093
   53.6     3.78   5.379  -0.0056
   54.0     3.82   5.406  -0.0019
   54.6     3.85   5.433  -0.0038
   55.1     3.89   5.459  -0.0045
   55.6     3.96   5.486  -0.0040
   56.1     3.97   5.512  -0.0063
   56.6     4.03   5.539  -0.0050
   57.2     4.06   5.565  -0.0101
   57.5     4.08   5.591  -0.0051
   58.2     4.10   5.618  -0.0029
   58.6     4.13   5.645  -0.0077
   59.2     4.17   5.671  -0.0055
   59.7     4.24   5.697  -0.0039
   60.3     4.26   5.724  -0.0027
   60.8     4.34   5.750  -0.0020
   61.3     4.38   5.776  -0.0057
   61.7     4.36   5.803  -0.0018
   62.3     4.41   5.829  -0.0023
   62.7     4.39   5.855  -0.0008
   63.3     4.41   5.882   0.0012
   63.8     4.45   5.908  -0.0020
   64.4     4.50   5.934  -0.0041
   64.8     4.56   5.961  -0.0013
   65.3     4.64   5.987  -0.0050
   65.9     4.68   6.014  -0.0052
   66.4     4.68   6.040  -0.0005
   67.0     4.73   6.067  -0.0063
   67.3     4.75   6.093  -0.0050
   67.9     4.78   6.119  -0.0054
   68.6     4.81   6.146  -0.0081
   69.0     4.85   6.172  -0.0097
   69.5     4.87   6.198  -0.0093
   70.1     4.91   6.224  -0.0076
   70.6     4.92   6.252  -0.0055
   71.1     4.94   6.278  -0.0041
   71.7     4.96   6.304  -0.0032
   72.2     4.98   6.331  -0.0062
   72.7     5.00   6.357  -0.0067
