   13.9     0.30   2.679  -0.0116
   13.9     0.29   2.706  -0.0117
   13.9     0.29   2.733  -0.0174
   13.8     0.31   2.760  -0.0217
   13.9     0.30   2.788  -0.0226
   13.9     0.30   2.814  -0.0219
   14.0     0.29   2.841  -0.0203
   13.9     0.27   2.868  -0.0189
   13.9     0.29   2.895  -0.0209
   13.9     0.27   2.922  -0.0235
   13.8     0.28   2.949  -0.0233
   13.9     0.27   2.976  -0.0224
   13.8     0.28   3.002  -0.0218
   13.9     0.23   3.029  -0.0212
   13.8     0.22   3.056  -0.0224
   13.7     0.23   3.083  -0.0234
   13.8     0.25   3.110  -0.0203
   13.8     0.21   3.136  -0.0211
   13.8     0.23   3.163  -0.0202
   13.8     0.23   3.191  -0.0253
   13.8     0.21   3.218  -0.0238
   13.8     0.23   3.245  -0.0220
   13.7     0.20   3.272  -0.0241
   13.7     0.21   3.299  -0.0221
   13.8     0.24   3.326  -0.0233
   13.8     0.25   3.352  -0.0191
   13.8     0.21   3.379  -0.0202
   13.9     0.24   3.405  -0.0182
   13.8     0.21   3.433  -0.0172
   13.8     0.18   3.460  -0.0156
   13.8     0.22   3.487  -0.0156
   13.7     0.21   3.514  -0.0230
   13.7     0.20   3.541  -0.0212
   13.7     0.20   3.568  -0.0240
   13.7     0.19   3.595  -0.0231
   13.7     0.19   3.622  -0.0291
   13.8     0.21   3.649  -0.0253
   13.9     0.22   3.676  -0.0243
   13.7     0.21   3.702  -0.0297
   13.8     0.20   3.729  -0.0278
   13.7     0.20   3.756  -0.0212
   13.7     0.18   3.783  -0.0183
   13.7     0.18   3.809  -0.0215
   13.7     0.19   3.836  -0.0230
   13.7     0.16   3.863  -0.0238
   13.6     0.17   3.890  -0.0250
   13.7     0.15   3.917  -0.0231
   13.7     0.17   3.944  -0.0194
   13.7     0.18   3.970  -0.0197
   13.7     0.20   3.997  -0.0194
   13.6     0.18   4.024  -0.0240
   13.7     0.13   4.051  -0.0265
   13.7     0.17   4.078  -0.0253
   13.7     0.15   4.105  -0.0235
   13.7     0.16   4.132  -0.0211
   13.6     0.13   4.158  -0.0207
   13.8     0.19   4.186  -0.0210
   13.7     0.17   4.213  -0.0225
   13.7     0.17   4.240  -0.0258
   13.6     0.15   4.267  -0.0261
   13.6     0.15   4.294  -0.0258
   13.6     0.12   4.321  -0.0230
   13.7     0.12   4.348  -0.0207
   13.7     0.17   4.375  -0.0204
   13.7     0.16   4.402  -0.0180
   13.7     0.14   4.429  -0.0167
   13.7     0.16   4.456  -0.0168
   13.7     0.15   4.483  -0.0203
   13.6     0.15   4.510  -0.0214
   13.7     0.15   4.538  -0.0223
   13.6     0.16   4.565  -0.0209
   13.6     0.12   4.592  -0.0211
   13.7     0.11   4.619  -0.0253
   13.6     0.16   4.646  -0.0201
   13.6     0.11   4.673  -0.0209
   13.7     0.13   4.700  -0.0230
   13.7     0.16   4.727  -0.0220
   13.6     0.14   4.754  -0.0192
   13.6     0.16   4.781  -0.0197
   13.6     0.14   4.808  -0.0213
   13.6     0.16   4.834  -0.0234
   13.6     0.12   4.861  -0.0259
   13.6     0.16   4.888  -0.0220
   13.6     0.12   4.915  -0.0236
   13.6     0.13   4.942  -0.0235
   13.6     0.13   4.970  -0.0255
   13.7     0.11   4.997  -0.0250
   13.6     0.18   5.024  -0.0219
   13.7     0.11   5.051  -0.0216
   13.6     0.16   5.078  -0.0245
   13.6     0.13   5.105  -0.0266
   13.6     0.12   5.133  -0.0255
   13.6     0.09   5.159  -0.0253
   13.6     0.12   5.187  -0.0206
   13.6     0.10   5.214  -0.0262
   13.6     0.12   5.241  -0.0258
   13.5     0.12   5.268  -0.0240
   13.6     0.13   5.295  -0.0241
   13.6     0.12   5.322  -0.0258
   13.5     0.10   5.349  -0.0227
   13.5     0.08   5.376  -0.0237
   13.5     0.10   5.403  -0.0188
   13.5     0.11   5.431  -0.0233
   13.6     0.11   5.458  -0.0227
   13.5     0.11   5.485  -0.0211
   13.6     0.08   5.512  -0.0209
   13.6     0.09   5.539  -0.0195
   13.5     0.08   5.566  -0.0206
   13.5     0.10   5.594  -0.0173
   13.5     0.09   5.621  -0.0204
   13.4     0.10   5.648  -0.0210
   13.4     0.11   5.675  -0.0221
   13.5     0.10   5.702  -0.0201
   13.4     0.05   5.729  -0.0199
   13.5     0.09   5.756  -0.0201
   13.5     0.11   5.783  -0.0231
   13.6     0.09   5.810  -0.0184
   13.5     0.09   5.837  -0.0222
   13.6     0.08   5.864  -0.0257
   13.5     0.05   5.891  -0.0275
   13.6     0.07   5.918  -0.0245
   13.5     0.08   5.945  -0.0236
   13.5     0.07   5.972  -0.0237
   13.4     0.09   5.999  -0.0219
   13.4     0.09   6.026  -0.0214
   13.5     0.07   6.052  -0.0225
   13.5     0.09   6.079  -0.0239
   13.4     0.06   6.107  -0.0230
   13.5     0.11   6.133  -0.0267
   13.4     0.07   6.160  -0.0231
   13.5     0.05   6.188  -0.0218
   13.4     0.05   6.215  -0.0199
   13.4     0.07   6.242  -0.0224
   13.4     0.07   6.269  -0.0223
   13.5     0.07   6.296  -0.0220
   13.5     0.08   6.323  -0.0236
   13.5     0.05   6.350  -0.0227
   13.5     0.08   6.377  -0.0249
   13.5     0.09   6.404  -0.0233
   13.4     0.06   6.432  -0.0212
   13.4     0.07   6.458  -0.0228
   13.4     0.07   6.485  -0.0253
   13.4     0.06   6.512  -0.0241
   13.3     0.07   6.540  -0.0239
   13.5     0.07   6.566  -0.0230
   13.4     0.08   6.593  -0.0242
   13.4     0.08   6.620  -0.0217
   13.4     0.12   6.647  -0.0220
   13.3     0.09   6.674  -0.0243
   13.5     0.07   6.701  -0.0244
   13.5     0.06   6.728  -0.0222
   13.4     0.07   6.755  -0.0265
   13.5     0.08   6.782  -0.0239
   13.4     0.06   6.809  -0.0213
   13.5     0.07   6.836  -0.0230
   13.5     0.05   6.863  -0.0213
   13.5     0.10   6.890  -0.0213
   13.5     0.09   6.917  -0.0230
   13.4     0.05   6.944  -0.0259
   13.4     0.03   6.971  -0.0263
   13.4     0.03   6.998  -0.0247
   13.4     0.07   7.025  -0.0295
   13.4     0.06   7.051  -0.0276
   13.4     0.05   7.078  -0.0238
   13.4     0.08   7.105  -0.0276
   13.4     0.08   7.132  -0.0256
   13.4     0.08   7.159  -0.0273
   13.3     0.08   7.187  -0.0242
   13.4     0.04   7.214  -0.0255
   13.4     0.06   7.241  -0.0257
   13.4     0.07   7.267  -0.0239
   13.4     0.09   7.294  -0.0279
   13.3     0.05   7.321  -0.0259
   13.5     0.09   7.348  -0.0259
   13.5     0.06   7.375  -0.0287
   13.4     0.09   7.402  -0.0272
   13.4     0.08   7.429  -0.0270
   13.5     0.07   7.456  -0.0254
   13.4     0.09   7.483  -0.0258
   13.4     0.06   7.510  -0.0276
   13.4     0.06   7.537  -0.0265
   13.4     0.05   7.564  -0.0246
   13.4     0.07   7.591  -0.0243
   13.4     0.06   7.618  -0.0240
   13.4     0.06   7.645  -0.0231
   13.4     0.06   7.671  -0.0219
   13.3     0.04   7.698  -0.0190
   13.4     0.08   7.725  -0.0231
   13.4     0.04   7.753  -0.0237
   13.5     0.08   7.780  -0.0225
   13.4     0.06   7.808  -0.0210
   13.4     0.08   7.835  -0.0214
   13.4     0.08   7.861  -0.0227
   13.5     0.06   7.889  -0.0217
   13.4     0.09   7.916  -0.0255
   13.4     0.07   7.943  -0.0259
   13.4     0.04   7.970  -0.0227
   13.4     0.08   7.998  -0.0240
   13.5     0.06   8.025  -0.0241
   13.5     0.08   8.052  -0.0248
   13.4     0.07   8.079  -0.0251
   13.4     0.08   8.106  -0.0239
   13.5     0.07   8.133  -0.0228
   13.5     0.13   8.160  -0.0242
   13.5     0.10   8.188  -0.0255
   13.5     0.12   8.215  -0.0303
   13.5     0.07   8.242  -0.0330
   13.3     0.07   8.269  -0.0296
   13.4     0.09   8.296  -0.0311
   13.4     0.08   8.323  -0.0238
   13.4     0.07   8.350  -0.0253
   13.4     0.07   8.377  -0.0208
   13.5     0.10   8.404  -0.0206
   13.4     0.07   8.431  -0.0231
   13.5     0.09   8.458  -0.0220
   13.4     0.08   8.485  -0.0191
   13.4     0.11   8.512  -0.0201
   13.5     0.11   8.539  -0.0191
   13.5     0.18   8.567  -0.0225
   13.4     0.16   8.594  -0.0197
   13.5     0.15   8.621  -0.0188
   13.5     0.09   8.648  -0.0139
   13.4     0.08   8.675  -0.0172
   13.6     0.14   8.703  -0.0145
   13.6     0.10   8.730  -0.0146
   13.5     0.08   8.758  -0.0149
   13.5     0.11   8.785  -0.0163
   13.6     0.11   8.812  -0.0188
   13.5     0.09   8.839  -0.0193
   13.5     0.08   8.866  -0.0232
   13.5     0.09   8.893  -0.0209
   13.5     0.11   8.920  -0.0194
   13.5     0.04   8.947  -0.0270
   13.4     0.02   8.974  -0.0097
   13.4     0.03   9.001  -0.0045
   13.5     0.03   9.028   0.0007
   13.5     0.10   9.055  -0.0056
   13.6     0.06   9.082  -0.0015
   13.6     0.06   9.109  -0.0017
   13.6     0.11   9.136   0.0036
   13.6     0.09   9.163   0.0073
   13.6     0.09   9.191   0.0068
   13.6     0.10   9.218   0.0082
   13.6     0.07   9.245   0.0049
   13.5     0.04   9.272   0.0014
   13.5     0.08   9.299  -0.0177
   13.6     0.10   9.326  -0.0194
   13.5     0.07   9.353  -0.0207
   13.5     0.11   9.380  -0.0116
   13.6     0.12   9.407  -0.0155
   13.6     0.11   9.435  -0.0165
   13.7     0.08   9.462  -0.0145
   13.6     0.07   9.490  -0.0130
   13.6     0.08   9.517  -0.0125
   13.6     0.07   9.543  -0.0117
   13.6     0.08   9.571  -0.0113
   13.7     0.10   9.598  -0.0140
   13.6     0.11   9.625  -0.0146
   13.7     0.08   9.652  -0.0174
   13.7     0.12   9.679  -0.0154
   13.6     0.08   9.706  -0.0164
   13.7     0.08   9.733  -0.0105
   13.6     0.10   9.760  -0.0137
   13.8     0.10   9.787  -0.0136
   13.7     0.13   9.814  -0.0130
   13.7     0.09   9.841  -0.0109
   13.7     0.14   9.868  -0.0142
   13.8     0.14   9.895  -0.0174
   13.8     0.11   9.922  -0.0138
   13.8     0.16   9.949  -0.0104
   13.7     0.13   9.976  -0.0136
   13.8     0.12  10.005  -0.0088
   13.8     0.13  10.032  -0.0013
   13.9     0.20  10.059  -0.0104
   13.7     0.16  10.086  -0.0032
   13.8     0.15  10.113  -0.0150
   13.9     0.23  10.140  -0.0084
   13.9     0.16  10.168  -0.0093
   13.9     0.16  10.195  -0.0036
   14.0     0.22  10.221   0.0018
   13.9     0.15  10.248  -0.0004
   13.9     0.16  10.275   0.0041
   14.0     0.17  10.302   0.0041
   14.0     0.12  10.329   0.0014
   13.9     0.11  10.356  -0.0033
   13.9     0.16  10.382  -0.0139
   14.0     0.17  10.410  -0.0115
   14.0     0.17  10.437  -0.0069
   14.0     0.19  10.463  -0.0120
   14.0     0.16  10.490  -0.0103
   14.0     0.19  10.517  -0.0094
   14.0     0.15  10.545  -0.0092
   14.0     0.13  10.571  -0.0105
   14.0     0.17  10.598  -0.0081
   14.2     0.18  10.625  -0.0063
   14.2     0.20  10.652  -0.0093
   14.1     0.20  10.679  -0.0084
   14.1     0.18  10.706  -0.0105
   14.2     0.19  10.733  -0.0103
   14.1     0.18  10.760  -0.0120
   14.2     0.20  10.787  -0.0148
   14.2     0.20  10.814  -0.0158
   14.3     0.20  10.840  -0.0168
   14.2     0.22  10.867  -0.0154
   14.2     0.20  10.894  -0.0152
   14.3     0.20  10.921  -0.0099
   14.4     0.25  10.948  -0.0131
   14.3     0.23  10.975  -0.0121
   14.3     0.22  11.002  -0.0066
   14.3     0.23  11.028  -0.0087
   14.4     0.22  11.055  -0.0044
   14.5     0.25  11.082  -0.0064
   14.4     0.25  11.109  -0.0083
   14.5     0.25  11.135  -0.0110
   14.4     0.24  11.163  -0.0136
   14.5     0.24  11.190  -0.0106
   14.5     0.27  11.217  -0.0087
   14.6     0.25  11.244  -0.0109
   14.5     0.26  11.271  -0.0140
   14.4     0.27  11.298  -0.0151
   14.6     0.26  11.324  -0.0153
   14.6     0.27  11.351  -0.0140
   14.6     0.27  11.378  -0.0105
   14.6     0.28  11.405  -0.0078
   14.8     0.29  11.432  -0.0028
   14.7     0.28  11.459  -0.0034
   14.6     0.25  11.486  -0.0046
   14.7     0.28  11.513  -0.0094
   14.8     0.27  11.540  -0.0114
   14.7     0.29  11.567  -0.0106
   14.8     0.30  11.594  -0.0121
   14.8     0.29  11.621  -0.0122
   14.9     0.28  11.648  -0.0116
   14.8     0.30  11.675  -0.0146
   14.9     0.30  11.702  -0.0104
   15.0     0.30  11.729  -0.0091
   14.9     0.30  11.756  -0.0101
   15.0     0.33  11.782  -0.0124
   15.0     0.32  11.809  -0.0127
   15.1     0.30  11.836  -0.0131
   15.1     0.30  11.863  -0.0131
   15.1     0.33  11.890  -0.0122
   15.1     0.31  11.917  -0.0130
   15.1     0.34  11.943  -0.0155
   15.1     0.34  11.971  -0.0129
   15.1     0.29  11.998  -0.0117
   15.3     0.33  12.026  -0.0120
   15.3     0.32  12.053  -0.0106
   15.3     0.32  12.080  -0.0098
   15.2     0.35  12.107  -0.0125
   15.4     0.36  12.134  -0.0106
   15.4     0.38  12.160  -0.0079
   15.3     0.35  12.188  -0.0068
   15.4     0.37  12.215  -0.0048
   15.5     0.34  12.242  -0.0055
   15.5     0.36  12.269  -0.0076
   15.6     0.40  12.295  -0.0057
   15.5     0.38  12.322  -0.0069
   15.6     0.41  12.348  -0.0062
   15.6     0.42  12.375  -0.0092
   15.7     0.36  12.402  -0.0119
   15.6     0.41  12.429  -0.0110
   15.7     0.42  12.456  -0.0077
   15.8     0.41  12.483  -0.0067
   15.8     0.42  12.509  -0.0095
   15.8     0.45  12.536  -0.0085
   15.9     0.46  12.563  -0.0097
   15.9     0.44  12.590  -0.0100
   15.9     0.45  12.617  -0.0111
   16.0     0.44  12.644  -0.0127
   16.1     0.44  12.671  -0.0119
   16.1     0.46  12.698  -0.0122
   16.1     0.45  12.725  -0.0126
   16.2     0.46  12.752  -0.0124
   16.2     0.47  12.778  -0.0093
   16.2     0.47  12.806  -0.0126
   16.3     0.47  12.833  -0.0118
   16.4     0.50  12.859  -0.0100
   16.3     0.50  12.887  -0.0094
   16.4     0.50  12.914  -0.0114
   16.4     0.51  12.941  -0.0112
   16.5     0.50  12.968  -0.0107
   16.4     0.52  12.995  -0.0100
   16.5     0.51  13.021  -0.0091
   16.6     0.56  13.048  -0.0092
   16.6     0.55  13.076  -0.0095
   16.7     0.54  13.103  -0.0100
   16.7     0.54  13.130  -0.0128
   16.7     0.53  13.156  -0.0149
   16.8     0.54  13.184  -0.0168
   16.8     0.57  13.211  -0.0132
   16.8     0.56  13.238  -0.0129
   16.8     0.57  13.265  -0.0109
   16.9     0.55  13.292  -0.0097
   17.0     0.58  13.318  -0.0112
   16.9     0.59  13.346  -0.0098
   16.9     0.56  13.373  -0.0103
   17.1     0.57  13.400  -0.0099
   17.1     0.59  13.427  -0.0104
   17.0     0.58  13.454  -0.0131
   17.1     0.61  13.481  -0.0152
   17.2     0.59  13.508  -0.0157
   17.2     0.60  13.535  -0.0115
   17.3     0.59  13.563  -0.0119
   17.4     0.60  13.590  -0.0111
   17.4     0.60  13.617  -0.0110
   17.4     0.63  13.643  -0.0100
   17.4     0.64  13.670  -0.0099
   17.4     0.64  13.697  -0.0107
   17.5     0.66  13.724  -0.0100
   17.6     0.63  13.752  -0.0116
   17.7     0.69  13.778  -0.0154
   17.8     0.66  13.805  -0.0134
   17.7     0.68  13.832  -0.0183
   17.8     0.67  13.859  -0.0134
   17.8     0.66  13.886  -0.0144
   17.8     0.64  13.913  -0.0135
   17.9     0.65  13.940  -0.0142
   18.0     0.65  13.967  -0.0123
   18.0     0.68  13.994  -0.0129
   18.0     0.68  14.021  -0.0134
   18.1     0.64  14.048  -0.0120
   18.0     0.70  14.074  -0.0122
   18.3     0.70  14.102  -0.0166
   18.2     0.68  14.128  -0.0142
   18.3     0.71  14.155  -0.0140
   18.4     0.69  14.183  -0.0120
   18.4     0.72  14.209  -0.0094
   18.4     0.71  14.236  -0.0095
   18.6     0.69  14.264  -0.0120
   18.5     0.69  14.291  -0.0165
   18.5     0.71  14.317  -0.0150
   18.6     0.69  14.344  -0.0130
   18.7     0.74  14.371  -0.0117
   18.7     0.73  14.398  -0.0099
   18.8     0.72  14.425  -0.0097
   18.8     0.75  14.452  -0.0101
   18.7     0.76  14.479  -0.0103
   19.0     0.76  14.506  -0.0158
   18.8     0.73  14.533  -0.0155
   19.0     0.76  14.560  -0.0137
   19.0     0.74  14.587  -0.0164
   19.0     0.76  14.614  -0.0143
   19.2     0.77  14.641  -0.0163
   19.1     0.79  14.668  -0.0202
   19.1     0.80  14.695  -0.0141
   19.3     0.80  14.722  -0.0156
   19.3     0.81  14.748  -0.0130
   19.4     0.81  14.775  -0.0145
   19.4     0.82  14.802  -0.0172
   19.4     0.86  14.829  -0.0142
   19.6     0.86  14.856  -0.0140
   19.5     0.81  14.883  -0.0140
   19.6     0.82  14.910  -0.0091
   19.7     0.83  14.937  -0.0143
   19.7     0.83  14.964  -0.0109
   19.8     0.84  14.991  -0.0109
   19.9     0.86  15.018  -0.0105
   19.8     0.87  15.045  -0.0113
   19.9     0.87  15.072  -0.0134
   19.9     0.87  15.099  -0.0152
   20.0     0.86  15.126  -0.0133
   20.0     0.88  15.154  -0.0121
   20.1     0.88  15.181  -0.0144
   20.3     0.89  15.209  -0.0133
   20.2     0.89  15.242  -0.0174
   20.2     0.89  15.274  -0.0140
   20.3     0.92  15.303  -0.0146
   20.4     0.90  15.330  -0.0123
   20.4     0.91  15.358  -0.0147
   20.5     0.83  15.386  -0.0136
   20.6     0.89  15.413  -0.0136
   20.5     0.91  15.442  -0.0112
   20.5     0.93  15.470  -0.0122
   20.8     0.93  15.498  -0.0107
   20.8     0.91  15.525  -0.0104
   20.8     0.95  15.558  -0.0138
   20.9     0.95  15.587  -0.0140
   20.9     0.96  15.614  -0.0168
   21.0     0.95  15.641  -0.0109
   21.0     0.94  15.668  -0.0125
   21.1     0.94  15.695  -0.0137
   21.1     0.91  15.722  -0.0190
   21.2     0.95  15.749  -0.0174
   21.2     0.96  15.776  -0.0152
   21.3     0.96  15.803  -0.0143
   21.3     0.95  15.830  -0.0108
   21.3     0.95  15.857  -0.0144
   21.4     0.99  15.883  -0.0148
   21.5     0.97  15.910  -0.0166
   21.5     0.98  15.937  -0.0143
   21.7     1.02  15.965  -0.0137
   21.7     0.99  15.991  -0.0166
   21.7     1.03  16.018  -0.0175
   21.8     1.03  16.045  -0.0162
   21.9     1.04  16.072  -0.0152
   21.9     1.03  16.100  -0.0137
   22.0     1.04  16.127  -0.0136
   22.0     1.01  16.154  -0.0138
   22.1     1.02  16.181  -0.0121
   22.0     1.02  16.208  -0.0102
   22.1     1.00  16.235  -0.0126
   22.2     1.00  16.262  -0.0118
   22.3     1.04  16.290  -0.0113
   22.3     1.05  16.317  -0.0131
   22.3     1.02  16.345  -0.0185
   22.5     1.05  16.372  -0.0178
   22.4     1.03  16.398  -0.0152
   22.5     1.08  16.426  -0.0159
   22.6     1.08  16.452  -0.0099
   22.7     1.07  16.479  -0.0095
   22.7     1.13  16.508  -0.0089
   22.8     1.12  16.535  -0.0117
   22.7     1.11  16.561  -0.0163
   22.9     1.10  16.589  -0.0179
   23.0     1.10  16.615  -0.0150
   23.0     1.08  16.642  -0.0162
   23.2     1.09  16.669  -0.0165
   23.1     1.12  16.696  -0.0132
   23.2     1.13  16.723  -0.0111
   23.2     1.11  16.751  -0.0139
   23.3     1.14  16.778  -0.0135
   23.4     1.12  16.805  -0.0138
   23.4     1.11  16.832  -0.0131
   23.3     1.13  16.858  -0.0126
   23.6     1.17  16.885  -0.0161
   23.6     1.15  16.913  -0.0175
   23.7     1.16  16.939  -0.0178
   23.7     1.16  16.966  -0.0161
   23.8     1.18  16.993  -0.0167
   23.7     1.16  17.020  -0.0155
   23.8     1.14  17.047  -0.0139
   23.9     1.18  17.073  -0.0143
   23.9     1.21  17.101  -0.0167
   24.0     1.18  17.128  -0.0172
   24.0     1.16  17.154  -0.0196
   24.1     1.17  17.182  -0.0204
   24.2     1.22  17.209  -0.0187
   24.4     1.20  17.236  -0.0179
   24.4     1.17  17.263  -0.0185
   24.3     1.17  17.290  -0.0156
   24.4     1.19  17.317  -0.0202
   24.5     1.19  17.344  -0.0207
   24.6     1.18  17.371  -0.0184
   24.6     1.19  17.397  -0.0152
   24.7     1.20  17.425  -0.0143
   24.7     1.21  17.452  -0.0121
   24.9     1.21  17.480  -0.0129
   24.9     1.23  17.507  -0.0150
   24.9     1.20  17.534  -0.0119
   25.0     1.26  17.561  -0.0092
   25.0     1.22  17.589  -0.0098
   25.1     1.24  17.616  -0.0126
   25.3     1.24  17.643  -0.0151
   25.2     1.25  17.671  -0.0149
   25.2     1.25  17.697  -0.0139
   25.3     1.28  17.724  -0.0144
   25.3     1.26  17.751  -0.0137
   25.4     1.26  17.778  -0.0157
   25.6     1.27  17.805  -0.0162
   25.6     1.23  17.832  -0.0140
   25.6     1.25  17.859  -0.0157
   25.7     1.29  17.886  -0.0203
   25.8     1.29  17.913  -0.0210
   25.8     1.29  17.940  -0.0172
   25.8     1.28  17.967  -0.0148
   25.9     1.30  17.994  -0.0183
   26.0     1.30  18.021  -0.0212
   25.9     1.29  18.048  -0.0191
   26.0     1.30  18.075  -0.0184
   26.1     1.26  18.102  -0.0213
   26.2     1.28  18.129  -0.0062
   26.4     1.41  18.157  -0.0190
   26.4     1.41  18.184  -0.0036
   26.5     1.40  18.211  -0.0068
   26.5     1.31  18.238  -0.0059
   26.6     1.33  18.265  -0.0021
   26.6     1.34  18.292  -0.0048
   26.7     1.38  18.319  -0.0007
   26.8     1.36  18.345  -0.0024
   26.8     1.32  18.373  -0.0022
   26.8     1.32  18.399  -0.0158
   26.9     1.33  18.427  -0.0224
   26.8     1.35  18.453  -0.0226
   27.0     1.32  18.480  -0.0207
   27.0     1.33  18.507  -0.0205
   27.1     1.35  18.534  -0.0207
   27.1     1.34  18.561  -0.0232
   27.1     1.33  18.589  -0.0249
   27.3     1.36  18.616  -0.0268
   27.3     1.36  18.642  -0.0258
   27.4     1.33  18.670  -0.0279
   27.5     1.34  18.697  -0.0277
   27.5     1.37  18.724  -0.0284
   27.5     1.36  18.751  -0.0243
   27.7     1.38  18.778  -0.0201
   27.7     1.36  18.805  -0.0201
   27.8     1.38  18.832  -0.0213
   27.7     1.37  18.859  -0.0165
   27.8     1.37  18.886  -0.0187
   27.9     1.35  18.913  -0.0168
   28.1     1.35  18.940  -0.0187
   28.0     1.39  18.966  -0.0208
   28.0     1.38  18.993  -0.0200
   28.1     1.39  19.020  -0.0200
   28.3     1.41  19.047  -0.0199
   28.3     1.41  19.074  -0.0224
   28.3     1.38  19.101  -0.0164
   28.4     1.39  19.128  -0.0194
   28.5     1.41  19.156  -0.0173
   28.5     1.39  19.183  -0.0165
   28.5     1.41  19.210  -0.0172
   28.7     1.41  19.237  -0.0143
   28.7     1.42  19.265  -0.0167
   28.7     1.42  19.292  -0.0164
   28.8     1.41  19.319  -0.0175
   28.8     1.40  19.345  -0.0162
   29.0     1.37  19.372  -0.0148
   29.0     1.40  19.399  -0.0144
   28.9     1.42  19.427  -0.0186
   29.1     1.41  19.453  -0.0149
   29.2     1.42  19.480  -0.0154
   29.1     1.42  19.507  -0.0144
   29.3     1.43  19.534  -0.0141
   29.4     1.44  19.561  -0.0143
   29.5     1.43  19.588  -0.0163
   29.5     1.46  19.615  -0.0188
   29.6     1.44  19.642  -0.0222
   29.6     1.44  19.669  -0.0214
   29.7     1.46  19.696  -0.0200
   29.8     1.44  19.723  -0.0194
   29.9     1.46  19.750  -0.0216
   29.7     1.47  19.777  -0.0212
   30.0     1.48  19.804  -0.0190
   30.1     1.48  19.830  -0.0218
   30.1     1.47  19.857  -0.0212
   30.1     1.47  19.884  -0.0216
   30.2     1.43  19.911  -0.0264
   30.2     1.46  19.939  -0.0256
