22.98	-0.00216622222222222	2.69	0.13
26.72	-0.00227533333333333	3.24	0.37
30.5	-0.00226408333333333	3.76	0.61
33.92	-0.00211191666666667	4.16	0.83
37.26	-0.00206325925925926	4.45	1.06
40.56	-0.00193241666666667	4.69	1.29
43.5	-0.0016835	4.86	1.52
46.28	-0.00136016666666667	4.95	1.75
49.02	-0.00096225	4.98	1.98
51.4	-0.000602222222222223	4.99	2.21
53.63	-0.000566416666666667	4.94	2.43
55.84	-0.00096125	4.87	2.67
57.88	-0.00122933333333333	4.78	2.91
59.64	-0.00154958333333333	4.69	3.13
61.28	-0.00188688888888889	4.57	3.36
62.86	-0.00181891666666667	4.42	3.6
64.22	-0.00150183333333333	4.28	3.82
65.49	-0.00118541666666667	4.14	4.05
66.76	-0.000676083333333333	4	4.28
67.74	-0.000314444444444444	3.85	4.51
68.79	-0.000204166666666666	3.7	4.73
69.71	3.71666666666674e-05	3.53	4.97
70.59	0.000617583333333334	3.36	5.21
71.34	0.00117275	3.22	5.43
72.01	0.001562	3.07	5.66
72.67	0.00197008333333333	2.92	5.9
73.25	0.00241625	2.78	6.12
73.78	0.00286708333333333	2.64	6.35
74.27	0.00320983333333333	2.5	6.58
74.74	0.00413274074074074	2.38	6.81
75.09	0.00497925	2.27	7.03
75.51	0.00565058333333333	2.16	7.27
75.79	0.00623516666666667	2.02	7.51
76.05	0.00675075	1.93	7.73
76.31	0.00696148148148148	1.79	7.96
76.51	0.007133	1.72	8.2
76.71	0.00703991666666666	1.62	8.42
76.92	0.00675291666666666	1.54	8.64
77.07	0.00672499999999999	1.46	8.88
77.21	0.00643059259259259	1.37	9.11
77.31	0.00589925	1.31	9.33
77.43	0.00566808333333333	1.23	9.57
77.53	0.00556658333333333	1.17	9.81
77.64	0.00581491666666666	1.11	10.03
77.64	0.005912	1.06	10.26
77.72	0.00597566666666666	1.03	10.5
77.74	0.005993	0.99	10.72
77.8	0.00582358333333333	0.95	10.95
77.83	0.00565783333333333	0.92	11.18
77.83	0.00550074074074074	0.9	11.41
77.78	0.00566183333333333	0.86	11.63
77.78	0.00596341666666667	0.82	11.87
77.79	0.00631325	0.8	12.11
77.7	0.00648075	0.76	12.33
77.67	0.00648288888888889	0.72	12.56
77.66	0.00677425	0.72	12.8
77.61	0.0071945	0.71	13.02
77.61	0.0075985	0.7	13.25
77.56	0.00831066666666666	0.68	13.48
77.47	0.00875837037037037	0.67	13.71
77.42	0.00930108333333333	0.66	13.93
77.48	0.00966008333333333	0.66	14.17
77.51	0.00980266666666666	0.64	14.41
77.62	0.00983822222222222	0.64	14.64
77.79	0.00991983333333333	0.66	14.86
78.09	0.00995916666666666	0.68	15.1
78.47	0.00985358333333334	0.71	15.32
