13.5	-0.00550622222222222	1.04	0.07
13.5	-0.00557933333333333	1.06	0.16
13.53	-0.00567133333333333	1.08	0.24
13.5	-0.00571644444444445	1.1	0.34
13.53	-0.00580733333333333	1.12	0.43
13.53	-0.00591377777777778	1.14	0.51
13.5	-0.00601822222222222	1.17	0.59
13.5	-0.00605222222222222	1.2	0.68
13.43	-0.00599622222222222	1.23	0.77
13.47	-0.00598266666666667	1.26	0.85
13.5	-0.00595111111111111	1.3	0.96
13.47	-0.00591933333333333	1.34	1.06
13.53	-0.00587955555555556	1.38	1.14
13.5	-0.005815	1.42	1.22
13.43	-0.00576511111111111	1.46	1.31
13.47	-0.00571955555555556	1.51	1.4
13.5	-0.00565088888888889	1.56	1.48
13.47	-0.00562733333333333	1.62	1.57
13.53	-0.00563933333333333	1.67	1.67
13.53	-0.00554711111111111	1.72	1.74
13.53	-0.00547688888888889	1.78	1.82
13.67	-0.00542888888888889	1.84	1.92
13.7	-0.00546844444444444	1.91	2.01
13.87	-0.005459	1.97	2.09
13.93	-0.00542311111111111	2.03	2.17
14.15	-0.00531266666666666	2.1	2.26
14.37	-0.00526022222222222	2.18	2.35
14.67	-0.00522233333333333	2.24	2.43
15	-0.00523222222222222	2.31	2.52
15.47	-0.005312	2.39	2.62
15.87	-0.00537511111111111	2.48	2.7
16.33	-0.00533688888888889	2.56	2.77
17	-0.00535133333333333	2.63	2.87
17.7	-0.00529822222222222	2.71	2.96
18.43	-0.00512711111111111	2.8	3.04
19.23	-0.00504244444444444	2.89	3.13
20.1	-0.00488233333333333	2.96	3.22
20.93	-0.00471711111111111	3.04	3.3
21.83	-0.004566	3.13	3.39
22.98	-0.00453022222222222	3.23	3.49
24.1	-0.00447288888888889	3.32	3.58
25.1	-0.004517	3.4	3.66
26.32	-0.004444	3.48	3.75
27.57	-0.00430622222222222	3.57	3.85
28.7	-0.00426177777777778	3.66	3.92
29.87	-0.00425022222222222	3.76	4
31.27	-0.00425233333333333	3.83	4.1
32.67	-0.004308	3.91	4.19
33.97	-0.00433555555555555	4	4.27
35.13	-0.00441666666666666	4.09	4.35
36.67	-0.004441	4.17	4.44
38.23	-0.00437244444444444	4.24	4.53
39.57	-0.00437155555555555	4.33	4.61
41.17	-0.00439311111111111	4.42	4.71
42.8	-0.00442333333333333	4.51	4.8
44.13	-0.00449733333333333	4.58	4.88
45.7	-0.00452311111111111	4.65	4.96
47.33	-0.00456266666666667	4.73	5.05
49	-0.00456111111111111	4.81	5.14
50.57	-0.00457433333333333	4.87	5.22
52.27	-0.00457844444444444	4.94	5.31
54.07	-0.004632	5.01	5.41
55.6	-0.00466777777777778	5.08	5.49
57.1	-0.00464866666666666	5.15	5.57
58.93	-0.00472533333333333	5.21	5.66
60.8	-0.00489666666666667	5.26	5.75
62.23	-0.00499688888888889	5.32	5.83
64.08	-0.00503177777777777	5.38	5.92
65.87	-0.00503155555555555	5.44	6.01
67.4	-0.005016	5.48	6.09
69.03	-0.0051	5.52	6.17
70.88	-0.00516888888888889	5.57	6.26
72.73	-0.00522822222222222	5.61	6.36
74.4	-0.005355	5.65	6.44
76	-0.00546355555555555	5.68	6.52
77.92	-0.00551266666666666	5.71	6.61
79.8	-0.00555711111111111	5.74	6.7
81.43	-0.00559444444444444	5.77	6.78
83.38	-0.005668	5.79	6.87
85.3	-0.00578066666666667	5.81	6.96
87	-0.00589088888888889	5.84	7.04
88.6	-0.00599066666666667	5.85	7.12
90.55	-0.0061	5.87	7.21
92.6	-0.00610233333333333	5.89	7.31
94.23	-0.00611133333333333	5.9	7.39
96.2	-0.00622155555555556	5.91	7.48
98.2	-0.00632133333333334	5.93	7.57
99.9	-0.006487	5.94	7.65
101.63	-0.00670066666666667	5.95	7.73
103.58	-0.006896	5.96	7.82
105.57	-0.00718311111111111	5.97	7.92
107.27	-0.00749533333333334	5.98	7.99
109.22	-0.00777833333333334	5.99	8.09
111.27	-0.00800822222222223	5.99	8.18
113.03	-0.00824844444444445	6	8.26
114.7	-0.00843022222222222	6.01	8.34
116.72	-0.00865166666666667	6.02	8.43
118.77	-0.00882755555555556	6.03	8.53
120.43	-0.00894511111111111	6.04	8.6
122.23	-0.009018	6.05	8.68
124.25	-0.00918533333333334	6.06	8.78
126.23	-0.009343	6.07	8.87
127.87	-0.00950511111111112	6.08	8.95
129.95	-0.00964866666666667	6.09	9.04
132	-0.00981377777777778	6.1	9.13
133.77	-0.0100608888888889	6.12	9.21
135.53	-0.0102646666666667	6.13	9.29
137.5	-0.0104737777777778	6.14	9.39
139.53	-0.0106908888888889	6.16	9.48
141.27	-0.0108604444444444	6.17	9.56
143.32	-0.0109683333333333	6.19	9.65
145.37	-0.0111948888888889	6.2	9.75
147.17	-0.0114635555555556	6.22	9.82
148.9	-0.011728	6.25	9.9
150.97	-0.0120333333333333	6.27	10
153.1	-0.01232	6.29	10.09
154.8	-0.0126375555555556	6.31	10.17
156.93	-0.0130297777777778	6.34	10.26
159.03	-0.0133033333333333	6.37	10.36
160.87	-0.0134966666666667	6.4	10.44
162.7	-0.0137144444444444	6.43	10.52
164.8	-0.0139557777777778	6.46	10.61
166.9	-0.0141533333333333	6.5	10.7
168.6	-0.0144735555555556	6.54	10.78
170.53	-0.0147426666666667	6.57	10.86
172.6	-0.0150553333333333	6.61	10.95
174.7	-0.0153842222222222	6.65	11.05
176.6	-0.0157488888888889	6.7	11.13
178.68	-0.0161868888888889	6.75	11.22
180.8	-0.016566	6.79	11.31
182.6	-0.0169408888888889	6.83	11.39
184.4	-0.017438	6.88	11.47
186.47	-0.0178577777777778	6.93	11.57
188.63	-0.018239	6.97	11.66
190.57	-0.0186033333333333	7.01	11.74
192.6	-0.0191413333333333	7.07	11.84
194.77	-0.019668	7.12	11.93
196.53	-0.0202115555555556	7.17	12.01
198.37	-0.0206333333333333	7.21	12.09
