   12.6    -0.04   0.026  -0.0097
   12.6    -0.04   0.053   0.0028
   12.7     0.01   0.079   0.0017
   12.7    -0.03   0.106  -0.0025
   12.7     0.00   0.132  -0.0096
   12.7    -0.01   0.159  -0.0076
   12.6    -0.04   0.185  -0.0072
   12.7     0.05   0.211  -0.0062
   12.7     0.01   0.237  -0.0025
   12.6    -0.02   0.264   0.0048
   12.6    -0.03   0.290   0.0052
   12.6    -0.04   0.317   0.0120
   12.6    -0.05   0.344   0.0080
   12.7    -0.03   0.370   0.0022
   12.7    -0.02   0.397   0.0112
   12.7    -0.02   0.423  -0.0003
   12.7    -0.03   0.449   0.0069
   12.7    -0.03   0.476   0.0018
   12.6    -0.03   0.502   0.0090
   12.7    -0.04   0.529   0.0015
   12.6    -0.01   0.555  -0.0026
   12.6    -0.04   0.582  -0.0005
   12.7    -0.01   0.609  -0.0019
   12.7    -0.01   0.635  -0.0016
   12.6     0.01   0.661  -0.0075
   12.6    -0.04   0.687  -0.0052
   12.6     0.02   0.714  -0.0034
   12.7    -0.01   0.741   0.0118
   12.7    -0.03   0.767   0.0143
   12.6    -0.01   0.793  -0.0050
   12.8     0.02   0.820  -0.0167
   12.7     0.03   0.847  -0.0144
   12.7     0.02   0.873  -0.0121
   12.6     0.02   0.899  -0.0105
   12.6     0.02   0.926   0.0039
   12.6     0.03   0.952   0.0140
   12.7     0.00   0.978  -0.0090
   12.7     0.00   1.004  -0.0153
   12.7     0.03   1.031  -0.0059
   12.7     0.00   1.057  -0.0115
   12.6     0.03   1.083  -0.0067
   12.6     0.02   1.110   0.0005
   12.6     0.06   1.136  -0.0055
   12.7     0.02   1.162  -0.0045
   12.7    -0.00   1.189  -0.0085
   12.6    -0.02   1.216  -0.0028
   12.6    -0.02   1.243   0.0025
   12.6    -0.02   1.270   0.0194
   12.6    -0.02   1.296  -0.0059
   12.6    -0.02   1.322  -0.0030
   12.7    -0.01   1.349   0.0006
   12.7    -0.00   1.375  -0.0057
   12.6    -0.02   1.402   0.0041
   12.6    -0.02   1.428   0.0085
   12.7    -0.02   1.455   0.0270
   12.6    -0.00   1.481   0.0186
   12.7     0.01   1.508  -0.0006
   12.6     0.02   1.534  -0.0077
   12.7     0.01   1.560  -0.0085
   12.7     0.01   1.587  -0.0046
   12.6    -0.00   1.613  -0.0022
   12.7     0.02   1.640   0.0056
   12.7     0.01   1.666  -0.0002
   12.6     0.02   1.692   0.0046
   12.7    -0.00   1.719   0.0082
   12.7    -0.00   1.745  -0.0006
   12.7     0.00   1.772   0.0064
   12.6     0.00   1.798  -0.0014
   12.7    -0.00   1.825  -0.0005
   12.7     0.00   1.851  -0.0052
   12.6    -0.01   1.877   0.0045
   12.7     0.01   1.905  -0.0039
   12.6    -0.00   1.931   0.0080
   12.6     0.01   1.958   0.0018
   12.6    -0.02   1.984   0.0022
   12.6    -0.02   2.011   0.0069
   12.7    -0.04   2.037  -0.0005
   12.6    -0.00   2.064  -0.0045
   12.7    -0.01   2.090  -0.0018
   12.7    -0.05   2.117   0.0047
   12.6    -0.02   2.143   0.0001
   12.7     0.01   2.170  -0.0006
   12.6    -0.04   2.196  -0.0033
   12.7    -0.04   2.223  -0.0104
   12.6    -0.05   2.250   0.0002
   12.7    -0.04   2.277  -0.0038
   12.7     0.01   2.304   0.0035
   12.7    -0.01   2.330   0.0168
   12.7     0.01   2.356   0.0077
   12.7    -0.02   2.383  -0.0058
   12.6    -0.04   2.410  -0.0033
   12.7    -0.01   2.437  -0.0086
   12.5     0.01   2.463  -0.0117
   12.6    -0.01   2.489  -0.0082
   12.7    -0.02   2.516  -0.0105
   12.7    -0.01   2.543  -0.0118
   12.7    -0.03   2.570  -0.0073
   12.7    -0.01   2.597  -0.0075
   12.8    -0.00   2.623  -0.0131
   12.6     0.02   2.649  -0.0137
   12.7     0.02   2.676  -0.0039
   12.7     0.01   2.702   0.0088
   12.7     0.03   2.728  -0.0118
   12.7     0.01   2.755  -0.0143
   12.7     0.03   2.781   0.0035
   12.7     0.07   2.808  -0.0052
   12.7     0.04   2.835  -0.0011
   12.7     0.05   2.861   0.0020
   12.7     0.05   2.888  -0.0104
   12.8     0.03   2.914  -0.0119
   12.7     0.06   2.941  -0.0085
   12.7     0.09   2.967  -0.0138
   12.8     0.05   2.993  -0.0091
   12.8     0.05   3.020  -0.0038
   12.8     0.04   3.047  -0.0067
   12.8     0.05   3.073   0.0081
   12.9     0.05   3.101  -0.0056
   12.8     0.06   3.127  -0.0060
   12.8     0.06   3.153  -0.0132
   12.8     0.07   3.180  -0.0114
   12.9     0.06   3.206  -0.0121
   12.9     0.09   3.232  -0.0134
   12.9     0.10   3.259  -0.0197
   13.0     0.07   3.286  -0.0131
   13.1     0.09   3.313  -0.0178
   13.0     0.12   3.339  -0.0063
   13.0     0.08   3.367  -0.0124
   13.0     0.10   3.393  -0.0127
   13.0     0.10   3.420  -0.0139
   13.1     0.13   3.447  -0.0140
   13.0     0.12   3.473  -0.0104
   13.2     0.13   3.500  -0.0126
   13.2     0.16   3.527  -0.0190
   13.2     0.16   3.553  -0.0106
   13.3     0.15   3.580  -0.0087
   13.3     0.17   3.606  -0.0123
   13.3     0.18   3.633  -0.0165
   13.4     0.21   3.659  -0.0189
   13.4     0.23   3.686  -0.0167
   13.5     0.23   3.713  -0.0118
   13.5     0.21   3.739  -0.0118
   13.6     0.24   3.766  -0.0124
   13.6     0.26   3.792  -0.0169
   13.6     0.23   3.819  -0.0128
   13.7     0.29   3.847  -0.0058
   13.8     0.31   3.873  -0.0136
   13.8     0.33   3.899  -0.0138
   13.8     0.33   3.926  -0.0061
   13.9     0.36   3.952  -0.0140
   14.0     0.39   3.978   0.0106
   14.1     0.41   4.005  -0.0075
   14.1     0.40   4.031  -0.0125
