27.04	-0.00147247619047619	4.51	0.11
31.97	-0.00157877777777778	5.23	0.29
36.58	-0.00162777777777778	5.84	0.46
41.09	-0.00162522222222222	6.38	0.64
45.5	-0.00159344444444445	6.84	0.81
49.7	-0.00137444444444445	7.19	0.98
53.72	-0.00116322222222222	7.46	1.15
57.57	-0.00106033333333333	7.65	1.32
61.2	-0.000983555555555556	7.76	1.49
64.66	-0.00105311111111111	7.82	1.67
68.21	-0.00110666666666667	7.79	1.85
71.27	-0.00118644444444444	7.73	2.02
74.13	-0.001487	7.61	2.19
76.8	-0.00185477777777778	7.45	2.37
79.29	-0.002038	7.22	2.54
81.63	-0.00222155555555556	6.95	2.71
83.83	-0.00266866666666667	6.62	2.88
85.85	-0.003082	6.29	3.05
87.79	-0.00347390476190476	5.91	3.23
89.52	-0.00384355555555556	5.52	3.4
91.21	-0.00401344444444444	5.1	3.57
92.86	-0.00431355555555556	4.66	3.75
94.28	-0.00450266666666667	4.26	3.92
95.6	-0.00463344444444445	3.86	4.1
96.85	-0.00452633333333333	3.47	4.27
97.91	-0.00452944444444444	3.12	4.44
99.05	-0.00472744444444444	2.78	4.61
100	-0.00483755555555556	2.47	4.78
100.97	-0.00513088888888889	2.21	4.96
101.81	-0.00544455555555556	1.95	5.13
102.67	-0.005813	1.69	5.31
103.37	-0.00613677777777778	1.48	5.49
104.03	-0.00630388888888889	1.3	5.66
104.67	-0.00630444444444445	1.13	5.83
105.21	-0.00629033333333334	0.98	6
105.78	-0.00637388888888889	0.84	6.17
106.26	-0.00652811111111112	0.74	6.34
106.68	-0.00658438095238096	0.64	6.52
107.11	-0.00663566666666667	0.55	6.69
107.45	-0.00668944444444445	0.48	6.86
107.79	-0.00671922222222222	0.42	7.03
108.13	-0.00681888888888889	0.37	7.22
108.45	-0.00698944444444444	0.34	7.39
108.69	-0.00711677777777778	0.3	7.56
108.92	-0.00719322222222222	0.27	7.73
109.11	-0.00715311111111111	0.27	7.91
109.3	-0.00708344444444444	0.24	8.08
109.47	-0.00712244444444444	0.23	8.25
109.57	-0.00717688888888889	0.21	8.42
109.76	-0.00736488888888889	0.21	8.59
109.87	-0.007303	0.21	8.78
109.93	-0.00717	0.22	8.95
110.04	-0.00730166666666667	0.22	9.12
110.1	-0.00735044444444445	0.23	9.29
110.11	-0.00731344444444445	0.27	9.47
