   17.4     0.32   0.027  -0.0051
   17.3     0.31   0.053  -0.0018
   17.3     0.36   0.081  -0.0001
   17.4     0.36   0.108  -0.0004
   17.3     0.37   0.135   0.0041
   17.3     0.37   0.162   0.0008
   17.4     0.36   0.189  -0.0010
   17.4     0.35   0.216  -0.0047
   17.3     0.38   0.243  -0.0021
   17.3     0.37   0.270  -0.0009
   17.4     0.36   0.296   0.0239
   17.3     0.36   0.323   0.0240
   17.3     0.37   0.350   0.0236
   17.4     0.36   0.377   0.0195
   17.4     0.34   0.404   0.0202
   17.4     0.34   0.431   0.0157
   17.4     0.34   0.458   0.0164
   17.3     0.37   0.485   0.0184
   17.4     0.36   0.511   0.0210
   17.4     0.35   0.539   0.0224
   17.4     0.35   0.566   0.0247
   17.4     0.34   0.592   0.0244
   17.4     0.33   0.619   0.0259
   17.3     0.35   0.646   0.0265
   17.4     0.31   0.672   0.0339
   17.3     0.32   0.699   0.0287
   17.4     0.35   0.726   0.0257
   17.4     0.35   0.752   0.0277
   17.4     0.36   0.779   0.0298
   17.4     0.33   0.805   0.0391
   17.4     0.32   0.833   0.0377
   17.4     0.35   0.860   0.0205
   17.4     0.37   0.887   0.0184
   17.4     0.35   0.914   0.0142
   17.4     0.36   0.942   0.0195
   17.4     0.34   0.968   0.0191
   17.4     0.34   0.995   0.0205
   17.3     0.38   1.022   0.0237
   17.4     0.32   1.048   0.0220
   17.4     0.34   1.075   0.0237
   17.4     0.35   1.101   0.0198
   17.3     0.32   1.128   0.0216
   17.4     0.35   1.155   0.0188
   17.4     0.33   1.182   0.0204
   17.4     0.32   1.208   0.0261
   17.4     0.31   1.235   0.0297
   17.4     0.32   1.261   0.0248
   17.5     0.33   1.288   0.0243
   17.4     0.30   1.315   0.0210
   17.4     0.32   1.342   0.0037
   17.3     0.30   1.369   0.0123
   17.4     0.28   1.395   0.0157
   17.3     0.34   1.422   0.0165
   17.3     0.29   1.448   0.0197
   17.4     0.35   1.475   0.0164
   17.4     0.35   1.502   0.0151
   17.5     0.36   1.528   0.0133
   17.5     0.36   1.555   0.0041
   17.4     0.34   1.582  -0.0521
   17.4     0.32   1.609   0.0064
   17.3     0.32   1.635   0.0161
   17.4     0.36   1.662   0.0163
   17.4     0.30   1.689   0.0050
   17.4     0.28   1.715   0.0047
   17.4     0.27   1.742   0.0122
   17.4     0.35   1.769   0.0224
   17.4     0.33   1.795   0.0228
   17.3     0.24   1.822   0.0313
   17.4     0.29   1.849   0.0286
   17.4     0.27   1.876   0.0249
   17.3     0.24   1.902   0.0270
   17.4     0.22   1.928   0.0283
   17.4     0.27   1.955   0.0241
   17.5     0.31   1.983   0.0191
   17.4     0.29   2.009   0.0210
   17.4     0.24   2.036   0.0142
   17.4     0.27   2.062   0.0161
   17.4     0.23   2.089   0.0128
   17.4     0.29   2.116   0.0098
   17.4     0.24   2.143  -0.0292
   17.3     0.24   2.170   0.0106
   17.4     0.25   2.197   0.0309
   17.3     0.26   2.224   0.0166
   17.4     0.27   2.251   0.0219
   17.4     0.24   2.277   0.0204
   17.4     0.27   2.304   0.0289
   17.4     0.27   2.331   0.0345
   17.4     0.27   2.359   0.0335
   17.4     0.30   2.385   0.0338
   17.5     0.23   2.413   0.0319
   17.5     0.25   2.439   0.0320
   17.4     0.25   2.466   0.0299
   17.5     0.25   2.492   0.0364
   17.5     0.27   2.519   0.0402
   17.5     0.24   2.545   0.0400
   17.5     0.30   2.572   0.0400
   17.5     0.30   2.599   0.0361
   17.5     0.29   2.626   0.0307
   17.5     0.33   2.652   0.0315
   17.6     0.28   2.679   0.0328
   17.5     0.27   2.706   0.0378
   17.5     0.33   2.733   0.0305
   17.6     0.29   2.760   0.0303
   17.6     0.29   2.787   0.0317
   17.6     0.32   2.814   0.0300
   17.7     0.30   2.840   0.0364
   17.6     0.33   2.867   0.0327
   17.7     0.33   2.894   0.0331
   17.7     0.36   2.921   0.0326
   17.7     0.36   2.949   0.0301
   17.7     0.34   2.976   0.0298
   17.8     0.30   3.002   0.0302
   17.8     0.30   3.029   0.0299
   17.8     0.28   3.056   0.0308
   17.8     0.36   3.083   0.0318
   17.9     0.33   3.110   0.0335
   18.0     0.33   3.137   0.0319
   18.0     0.33   3.164   0.0323
   18.0     0.36   3.192   0.0341
   18.0     0.32   3.218   0.0209
   18.1     0.30   3.245   0.0244
   18.0     0.26   3.272   0.0257
   18.1     0.29   3.299   0.0216
   18.1     0.36   3.326   0.0219
   18.2     0.33   3.353   0.0216
   18.2     0.32   3.380   0.0212
   18.2     0.31   3.407   0.0190
   18.4     0.33   3.434   0.0140
   18.4     0.34   3.460   0.0153
   18.4     0.35   3.487   0.0195
   18.4     0.35   3.514   0.0225
   18.5     0.35   3.540   0.0257
   18.6     0.32   3.567   0.0234
   18.5     0.30   3.594   0.0205
   18.7     0.32   3.621   0.0246
   18.7     0.29   3.649   0.0136
   18.9     0.35   3.676  -0.0753
   18.9     0.29   3.703   0.0018
   18.9     0.28   3.729   0.0162
   19.0     0.35   3.756   0.0207
   19.1     0.33   3.783   0.0215
   19.1     0.33   3.810   0.0204
   19.2     0.33   3.837   0.0191
   19.4     0.30   3.865   0.0155
   19.4     0.33   3.892   0.0136
   19.5     0.31   3.918  -0.0693
   19.4     0.32   3.946  -0.0139
   19.5     0.29   3.973   0.0142
   19.7     0.30   3.999   0.0129
   19.8     0.28   4.026   0.0101
   19.8     0.25   4.053   0.0162
   19.9     0.24   4.080   0.0093
   20.0     0.29   4.108   0.0132
   20.1     0.28   4.135   0.0178
   20.2     0.24   4.162   0.0124
   20.4     0.23   4.190   0.0136
   20.5     0.25   4.217   0.0156
   20.5     0.17   4.244   0.0168
   20.6     0.23   4.271   0.0143
   20.8     0.20   4.298   0.0163
   20.9     0.17   4.325   0.0226
   20.9     0.17   4.352   0.0239
   21.0     0.14   4.379   0.0228
   21.2     0.18   4.406   0.0240
   21.4     0.15   4.434   0.0249
   21.4     0.15   4.460   0.0205
   21.6     0.14   4.488   0.0176
   21.7     0.15   4.515   0.0186
   21.8     0.13   4.541   0.0228
   21.9     0.11   4.568   0.0204
   22.0     0.11   4.595   0.0187
   22.2     0.10   4.622   0.0178
   22.3     0.05   4.649   0.0189
   22.4     0.04   4.676   0.0166
   22.5     0.03   4.703   0.0157
   22.7     0.04   4.730   0.0140
   22.8     0.04   4.757   0.0108
   23.0    -0.04   4.784   0.0163
   23.2    -0.03   4.811   0.0140
   23.3    -0.04   4.838   0.0089
   23.4    -0.06   4.864   0.0100
   23.6    -0.13   4.891   0.0058
   23.7    -0.16   4.918   0.0003
   23.9    -0.14   4.946  -0.0034
   24.1    -0.12   4.973   0.0043
   24.2    -0.20   5.000   0.0062
   24.4    -0.23   5.027   0.0037
   24.6    -0.20   5.054   0.0013
   24.6    -0.22   5.081   0.0052
   24.9    -0.21   5.108   0.0002
   24.9    -0.26   5.135  -0.0013
   25.1    -0.31   5.161  -0.0042
   25.3    -0.32   5.188   0.0063
   25.4    -0.26   5.215   0.0131
   25.6    -0.35   5.242   0.0078
   25.7    -0.41   5.268   0.0036
   25.9    -0.41   5.295   0.0016
   26.0    -0.42   5.322   0.0030
