14.63	0.0114723333333333	7.01	0.16
14.66	0.0131714	6.55	0.44
14.69	0.0147668888888889	6.13	0.71
14.72	0.0162326	5.72	0.97
14.76	0.0180445333333333	5.36	1.24
14.74	0.0194472592592593	5.01	1.51
14.75	0.0202571333333333	4.65	1.79
14.76	0.0209138	4.35	2.07
14.8	0.0222771111111111	4.11	2.33
14.84	0.0239238	3.87	2.6
14.86	0.024717	3.68	2.87
14.97	0.0247196296296296	3.54	3.14
15.17	0.0248578666666667	3.43	3.41
15.38	0.0252496	3.33	3.7
15.66	0.0255124444444445	3.26	3.97
16.11	0.0252171333333333	3.22	4.23
16.66	0.0244218	3.2	4.5
17.28	0.023362962962963	3.17	4.77
18.05	0.023268	3.14	5.05
19.04	0.0239459333333333	3.18	5.34
20.07	0.0240051111111111	3.15	5.61
21.16	0.0239057333333333	3.17	5.87
22.38	0.0242365333333333	3.13	6.15
23.67	0.0246662962962963	3.15	6.41
25.12	0.0249426	3.16	6.68
26.69	0.0256622666666667	3.18	6.97
28.34	0.0267143703703704	3.18	7.25
30.03	0.0276592666666667	3.24	7.52
31.7	0.0283846	3.26	7.79
33.53	0.0289442222222222	3.35	8.06
35.28	0.0293433333333333	3.37	8.33
37.24	0.0295542	3.42	8.61
39.09	0.0308375555555556	3.42	8.9
40.97	0.0319638666666667	3.51	9.17
42.93	0.03241	3.58	9.44
44.79	0.0326557037037037	3.6	9.7
46.72	0.0331168666666667	3.65	9.97
48.73	0.0337725333333333	3.72	10.26
50.73	0.0345297777777778	3.75	10.54
52.65	0.0350772666666667	3.79	10.8
54.57	0.035721	3.79	11.07
56.45	0.0365465185185185	3.82	11.34
58.39	0.0372382666666667	3.84	11.61
60.41	0.0373448	3.86	11.89
62.5	0.0373521481481482	3.92	12.17
64.43	0.0377115333333333	3.92	12.44
66.33	0.0382553333333333	3.93	12.71
68.31	0.0387066666666667	3.94	12.98
70.25	0.0387271333333334	3.95	13.25
72.21	0.038804	3.94	13.52
74.27	0.0388458518518519	3.95	13.8
76.33	0.0391746666666667	3.94	14.08
78.3	0.0393355333333333	3.91	14.35
80.26	0.0390388888888889	3.91	14.62
82.22	0.0387119333333333	3.89	14.89
84.23	0.0387114666666667	3.87	15.16
86.24	0.038024962962963	3.82	15.44
88.35	0.0371966	3.8	15.73
90.27	0.0367072	3.74	15.99
92.23	0.0363748888888889	3.69	16.26
94.19	0.0360492666666667	3.63	16.53
96.12	0.0353674666666667	3.54	16.8
98.24	0.0349212592592592	3.49	17.09
100.31	0.0340428	3.44	17.37
102.33	0.0328726666666667	3.37	17.64
104.2	0.0317816296296296	3.24	17.91
106.22	0.0303519333333333	3.21	18.18
108.22	0.0285878666666667	3.14	18.45
110.36	0.0268707407407407	3.11	18.73
112.41	0.0255250666666667	3.02	19.01
114.48	0.0238789333333333	3.06	19.28
116.42	0.0227142222222222	2.94	19.55
118.28	0.0218128666666667	2.8	19.82
120.36	0.0208019333333333	2.79	20.09
122.29	0.0201391851851852	2.72	20.36
124.44	0.0193598666666667	2.71	20.64
126.52	0.0188476	2.68	20.93
128.47	0.0185194074074074	2.61	21.2
130.45	0.0182046666666667	2.59	21.47
132.37	0.0179934	2.5	21.73
134.44	0.0175265185185185	2.55	22.01
136.55	0.0171186666666667	2.53	22.29
138.65	0.0171378666666667	2.54	22.57
140.65	0.0179582962962963	2.49	22.84
142.67	0.0185804	2.48	23.11
144.64	0.0187938666666667	2.44	23.38
146.7	0.0189675555555556	2.45	23.65
148.84	0.0190080666666667	2.47	23.93
151.08	0.0190194	2.51	24.22
153.04	0.0186802962962963	2.48	24.49
155.13	0.0182250666666667	2.5	24.76
157.23	0.0177290666666667	2.59	25.03
159.29	0.0170382222222222	2.64	25.3
161.49	0.016287	2.67	25.58
163.56	0.0160908	2.61	25.86
165.55	0.0162008888888889	2.6	26.13
167.6	0.0163458666666667	2.63	26.4
169.64	0.0162936	2.66	26.67
171.71	0.0157593333333333	2.7	26.95
173.75	0.0150175333333333	2.75	27.22
175.91	0.0145545185185185	2.79	27.5
178.07	0.0142733333333333	2.88	27.78
180.07	0.0141224	2.92	28.05
182.13	0.0139400740740741	3.04	28.32
184.22	0.0137575333333333	3.14	28.59
186.29	0.013513	3.3	28.86
188.47	0.013674	3.41	29.15
190.65	0.0139704	3.57	29.43
192.76	0.0145096666666667	3.71	29.7
194.81	0.01477	3.86	29.97
196.84	0.014836	3.94	30.24
198.85	0.0146922666666667	4.04	30.51
201.01	0.014562962962963	4.21	30.79
203.08	0.0146325333333333	4.25	31.08
205.25	0.0146273333333333	4.55	31.35
207.38	0.0143571111111111	4.72	31.62
209.38	0.0138556	4.92	31.89
211.41	0.0128208	5.05	32.16
213.57	0.011735037037037	5.22	32.45
215.8	0.0110648	5.43	32.73
217.95	0.010555	5.65	33
219.98	0.00871703703703705	5.75	33.27
222.04	0.00641593333333334	5.87	33.54
224.18	0.00388786666666667	6.04	33.81
226.3	0.000700814814814813	6.19	34.09
228.56	-0.00206613333333333	6.4	34.37
230.78	-0.0049978	6.56	34.65
232.98	-0.00772185185185185	6.75	34.93
235.13	-0.0106638666666667	6.91	35.2
237.31	-0.0143508666666667	7.1	35.47
239.37	-0.0174631851851852	7.2	35.74
241.67	-0.0206636	7.43	36.02
243.92	-0.0238623333333333	7.59	36.31
245.96	-0.0271196296296296	7.68	36.58
248.12	-0.0307952666666667	7.82	36.85
250.22	-0.0353088	7.9	37.12
252.44	-0.0390437777777778	8.07	37.39
254.63	-0.0419219333333333	8.15	37.68
256.76	-0.0451750666666667	8.2	37.96
258.85	-0.0474933333333333	8.26	38.23
261.01	-0.0497332	8.31	38.5
263.16	-0.052235	8.4	38.78
265.33	-0.0549128888888889	8.41	39.05
267.47	-0.0573115333333333	8.4	39.33
269.64	-0.0590622666666667	8.31	39.61
271.76	-0.0605416296296297	8.3	39.89
273.89	-0.0622391333333334	8.24	40.16
275.95	-0.0638809333333334	8.15	40.43
278.06	-0.0655724444444445	8.05	40.7
280.16	-0.0676596	7.97	40.97
282.37	-0.0694785333333333	7.88	41.26
284.6	-0.0709327407407407	7.76	41.54
286.72	-0.0722566666666666	7.67	41.81
288.84	-0.0732771333333333	7.58	42.08
290.92	-0.0748526666666667	7.46	42.36
292.89	-0.0768674666666666	7.34	42.63
295.01	-0.0792582	7.22	42.91
297.12	-0.0811755555555555	7.09	43.2
299.2	-0.0826622	6.99	43.47
301.27	-0.0849407333333334	6.95	43.74
303.4	-0.0871646666666667	6.9	44.01
305.45	-0.0892919333333334	6.81	44.28
307.68	-0.0914470666666667	6.8	44.57
309.96	-0.0932749629629629	6.79	44.85
312.06	-0.0945256666666667	6.71	45.13
314.17	-0.0952760666666667	6.62	45.4
316.31	-0.0965459259259259	6.55	45.67
318.47	-0.0980759333333334	6.51	45.94
320.75	-0.100043333333333	6.44	46.23
323	-0.102246666666667	6.32	46.51
325.2	-0.104025133333333	6.26	46.79
327.38	-0.105238266666667	6.17	47.06
329.58	-0.106965925925926	6.1	47.33
331.73	-0.108935866666667	6.05	47.6
333.84	-0.1108586	5.93	47.88
336.08	-0.112561111111111	5.85	48.16
338.33	-0.114351866666667	5.82	48.45
340.52	-0.1160238	5.77	48.72
