18.6	-0.0292635895833334	3.01	0.36
18.62	-0.0295627755555557	2.42	1.04
18.59	-0.0299032229166668	1.95	1.73
18.72	-0.0302631155555557	1.69	2.42
18.78	-0.0306509020833334	1.47	3.1
18.74	-0.031079668888889	1.22	3.79
18.65	-0.0314656416666668	0.97	4.48
18.56	-0.0318673800000001	0.75	5.17
18.55	-0.0322048145833334	0.64	5.85
18.56	-0.0324993822222223	0.54	6.54
18.54	-0.0328071333333334	0.44	7.23
18.52	-0.0331731044444445	0.36	7.92
18.57	-0.0334881541666668	0.34	8.61
18.55	-0.033791068888889	0.28	9.31
18.57	-0.0340587000000001	0.24	10
18.55	-0.0343321488888889	0.19	10.69
18.58	-0.0346125416666667	0.15	11.37
18.6	-0.0349214155555556	0.13	12.06
18.65	-0.0352535888888889	0.1	12.75
18.71	-0.0356160354166667	0.1	13.44
18.78	-0.0360059288888889	0.06	14.13
18.86	-0.0363539666666667	0.04	14.82
18.98	-0.0366813422222223	0.03	15.5
19.16	-0.03696875625	0.02	16.19
19.37	-0.0372422511111112	0.07	16.88
19.57	-0.0375386979166667	0.02	17.57
19.79	-0.0378463111111112	-0.03	18.26
20.07	-0.0381438541666667	-0.02	18.95
20.41	-0.0384351511111112	-0.03	19.64
20.74	-0.0387295270833334	-0.04	20.34
21.12	-0.0390453066666667	-0.01	21.03
21.57	-0.0393985645833334	0.01	21.72
21.98	-0.0397984422222223	0	22.41
22.44	-0.0401729354166667	0	23.09
22.89	-0.0405817244444445	-0.04	23.78
23.37	-0.0410426166666667	-0.03	24.48
23.85	-0.0414976555555556	-0.05	25.17
24.4	-0.0419484177777778	-0.04	25.86
24.94	-0.0424230895833333	-0.03	26.56
25.52	-0.0428852444444445	-0.02	27.26
26.07	-0.0433281541666667	-0.01	27.95
26.58	-0.0437737333333333	-0.01	28.65
27.18	-0.0442656875	0	29.34
27.78	-0.0447524555555555	0.02	30.04
28.35	-0.0452500333333333	0.04	30.74
28.88	-0.0457238666666666	-0.01	31.43
29.45	-0.0461510416666666	0	32.13
30.07	-0.0465680377777778	0.02	32.82
30.63	-0.0470058520833333	0.02	33.52
31.23	-0.0473852088888888	0.01	34.21
31.75	-0.0477737291666666	0	34.9
32.31	-0.0481709244444444	-0.01	35.59
32.95	-0.0485891937499999	0.01	36.28
33.51	-0.0490240533333333	-0.02	36.98
34.07	-0.0494384374999999	-0.01	37.68
34.69	-0.0498813688888888	-0.02	38.37
35.29	-0.0503444777777777	0.01	39.07
35.91	-0.0508185020833332	0.03	39.76
