   18.6     0.34   0.026   0.0071
   18.6     0.35   0.053   0.0053
   18.6     0.34   0.080   0.0038
   18.5     0.32   0.107   0.0097
   18.5     0.36   0.134   0.0094
   18.5     0.35   0.160   0.0124
   18.6     0.37   0.187   0.0121
   18.6     0.41   0.214   0.0110
   18.6     0.44   0.240   0.0090
   18.5     0.45   0.267   0.0121
   18.6     0.41   0.293   0.0079
   18.6     0.38   0.320   0.0130
   18.6     0.42   0.346   0.0103
   18.6     0.45   0.373   0.0067
   18.6     0.40   0.399   0.0093
   18.5     0.46   0.426   0.0103
   18.6     0.45   0.453   0.0079
   18.6     0.44   0.479   0.0085
   18.6     0.47   0.506   0.0090
   18.5     0.43   0.532   0.0060
   18.7     0.47   0.559   0.0074
   18.7     0.44   0.585   0.0060
   18.6     0.39   0.611   0.0033
   18.5     0.43   0.638   0.0047
   18.6     0.40   0.665   0.0105
   18.6     0.43   0.692   0.0095
   18.6     0.43   0.718   0.0129
   18.6     0.41   0.745   0.0158
   18.6     0.42   0.771   0.0167
   18.5     0.45   0.798   0.0126
   18.6     0.41   0.824   0.0147
   18.5     0.46   0.851   0.0135
   18.6     0.44   0.877   0.0169
   18.6     0.43   0.904   0.0207
   18.7     0.46   0.930   0.0191
   18.6     0.50   0.957   0.0196
   18.5     0.39   0.983   0.0199
   18.6     0.41   1.010   0.0249
   18.6     0.44   1.036   0.0250
   18.6     0.45   1.063   0.0205
   18.7     0.46   1.089   0.0212
   18.6     0.47   1.116   0.0189
   18.6     0.43   1.142   0.0121
   18.7     0.49   1.169   0.0153
   18.7     0.45   1.196   0.0209
   18.6     0.43   1.223   0.0213
   18.6     0.40   1.249   0.0185
   18.6     0.45   1.277   0.0169
   18.6     0.42   1.303   0.0139
   18.7     0.40   1.330   0.0116
   18.6     0.42   1.357   0.0037
   18.6     0.43   1.383   0.0026
   18.6     0.45   1.410   0.0071
   18.6     0.44   1.437   0.0019
   18.6     0.40   1.463   0.0041
   18.6     0.40   1.490   0.0085
   18.6     0.42   1.516   0.0032
   18.6     0.42   1.542   0.0078
   18.6     0.43   1.569   0.0133
   18.5     0.42   1.595   0.0107
   18.6     0.44   1.622   0.0134
   18.6     0.48   1.649   0.0089
   18.7     0.45   1.675   0.0114
   18.6     0.46   1.702   0.0191
   18.7     0.45   1.728   0.0207
   18.6     0.46   1.755   0.0162
   18.6     0.45   1.781   0.0138
   18.6     0.43   1.808   0.0088
   18.6     0.46   1.834   0.0072
   18.6     0.42   1.861   0.0107
   18.7     0.44   1.887   0.0116
   18.7     0.50   1.914   0.0053
   18.7     0.53   1.941   0.0209
   18.7     0.47   1.967   0.0200
   18.7     0.47   1.995   0.0107
   18.7     0.49   2.021   0.0182
   18.7     0.54   2.047   0.0212
   18.7     0.50   2.074   0.0204
   18.5     0.51   2.100   0.0242
   18.7     0.51   2.127   0.0171
   18.7     0.53   2.154   0.0147
   18.8     0.55   2.180   0.0137
   18.8     0.53   2.208   0.0103
   18.7     0.54   2.234   0.0109
   18.7     0.55   2.261   0.0149
   18.7     0.56   2.288   0.0189
   18.8     0.58   2.315   0.0235
   18.8     0.57   2.342   0.0256
   18.8     0.59   2.369   0.0224
   18.8     0.60   2.396   0.0237
   18.7     0.61   2.422   0.0239
   18.7     0.63   2.449   0.0227
   18.8     0.64   2.476   0.0219
   18.8     0.64   2.502   0.0239
   18.9     0.65   2.529   0.0232
   18.9     0.67   2.556   0.0218
   18.9     0.67   2.582   0.0175
   18.9     0.68   2.609   0.0211
   18.8     0.70   2.635   0.0168
   18.8     0.70   2.662   0.0180
   18.9     0.72   2.689   0.0198
   18.9     0.72   2.715   0.0240
   18.9     0.76   2.741   0.0270
   19.0     0.76   2.768   0.0203
   19.0     0.74   2.794   0.0187
   19.0     0.77   2.821   0.0181
   18.9     0.77   2.847   0.0198
   19.0     0.84   2.874   0.0220
   19.0     0.80   2.900   0.0218
   19.1     0.86   2.927   0.0183
   19.1     0.87   2.953   0.0193
   19.1     0.86   2.980   0.0186
   19.1     0.86   3.006   0.0196
   19.2     0.94   3.033   0.0188
   19.2     0.91   3.059   0.0179
   19.3     0.96   3.086   0.0127
   19.2     0.97   3.112   0.0109
   19.3     0.96   3.139   0.0114
   19.3     1.04   3.165   0.0157
   19.4     1.05   3.193   0.0174
   19.5     1.05   3.220   0.0162
   19.4     1.07   3.247   0.0143
   19.4     1.11   3.273   0.0091
   19.5     1.15   3.300   0.0176
   19.5     1.18   3.327   0.0160
   19.6     1.23   3.353   0.0161
   19.6     1.26   3.380   0.0186
   19.7     1.28   3.406   0.0206
   19.7     1.30   3.432   0.0167
   19.7     1.33   3.459   0.0128
   19.8     1.36   3.486   0.0085
   19.8     1.37   3.514   0.0073
   20.0     1.33   3.540   0.0107
   20.0     1.41   3.567   0.0122
   20.1     1.41   3.593   0.0111
   20.0     1.45   3.621   0.0096
   20.1     1.50   3.647   0.0050
   20.2     1.53   3.674   0.0065
   20.2     1.58   3.701   0.0035
   20.2     1.56   3.727   0.0003
   20.4     1.63   3.754   0.0032
   20.5     1.65   3.780   0.0069
   20.5     1.66   3.808   0.0054
   20.6     1.71   3.835   0.0078
   20.6     1.74   3.861  -0.0093
   20.8     1.84   3.888  -0.0148
   20.9     1.84   3.915  -0.0168
   20.9     1.94   3.942  -0.0171
   21.1     1.94   3.968  -0.0130
   21.1     1.97   3.995  -0.0191
   21.2     2.03   4.021  -0.0210
   21.3     2.07   4.048  -0.0261
   21.4     2.10   4.075  -0.0246
   21.5     2.14   4.101  -0.0297
   21.5     2.11   4.128  -0.0293
   21.7     2.21   4.155  -0.0299
   21.7     2.24   4.181  -0.0258
   21.9     2.29   4.209  -0.0242
   21.9     2.28   4.236  -0.0266
   22.0     2.33   4.262  -0.0330
   22.1     2.36   4.289  -0.0306
   22.2     2.39   4.316  -0.0322
   22.5     2.52   4.342  -0.0325
   22.5     2.52   4.369  -0.0312
   22.6     2.62   4.396  -0.0346
   22.7     2.65   4.422  -0.0361
   22.8     2.68   4.449  -0.0356
   23.0     2.74   4.476  -0.0360
   23.0     2.78   4.502  -0.0387
   23.3     2.81   4.529  -0.0424
   23.3     2.84   4.556  -0.0452
   23.5     2.91   4.582  -0.0416
   23.5     2.96   4.609  -0.0403
   23.7     2.99   4.636  -0.0383
   23.8     3.01   4.662  -0.0358
   24.0     3.07   4.689  -0.0393
   24.1     3.14   4.716  -0.0405
   24.2     3.17   4.742  -0.0419
   24.3     3.22   4.769  -0.0419
   24.4     3.23   4.795  -0.0401
   24.6     3.26   4.821  -0.0444
   24.6     3.27   4.848  -0.0464
   24.8     3.40   4.875  -0.0446
   24.9     3.42   4.901  -0.0431
   25.1     3.45   4.928  -0.0436
   25.2     3.52   4.954  -0.0427
   25.3     3.56   4.981  -0.0447
   25.5     3.56   5.008  -0.0449
   25.6     3.59   5.035  -0.0459
   25.8     3.69   5.062  -0.0477
   26.0     3.75   5.089  -0.0471
   26.1     3.79   5.115  -0.0433
   26.3     3.84   5.142  -0.0437
   26.5     3.93   5.169  -0.0435
   26.8     4.09   5.196  -0.0450
   27.0     4.14   5.223  -0.0454
   27.1     4.17   5.250  -0.0440
   27.1     4.14   5.276  -0.0418
   27.3     4.18   5.303  -0.0370
   27.5     4.20   5.329  -0.0357
   27.5     4.16   5.356  -0.0344
   27.8     4.40   5.383  -0.0374
   28.0     4.43   5.410  -0.0469
   28.1     4.40   5.436  -0.0526
   28.3     4.39   5.464  -0.0486
   28.4     4.46   5.490  -0.0464
   28.6     4.57   5.518  -0.0523
   28.9     4.57   5.544  -0.0494
   29.0     4.66   5.571  -0.0448
   29.3     4.72   5.598  -0.0401
   29.2     4.71   5.625  -0.0413
   29.5     4.70   5.652  -0.0414
   29.7     4.79   5.678  -0.0387
   29.9     4.86   5.705  -0.0355
   30.0     4.87   5.731  -0.0350
   30.3     4.93   5.758  -0.0375
   30.4     5.01   5.785  -0.0346
   30.6     5.04   5.812  -0.0373
   30.8     5.07   5.839  -0.0385
   31.0     5.09   5.866  -0.0354
   31.2     5.11   5.892  -0.0370
   31.5     5.23   5.919  -0.0386
   31.5     5.28   5.946  -0.0408
   31.6     5.28   5.972  -0.0385
   32.1     5.38   5.999  -0.0352
   32.1     5.42   6.026  -0.0339
   32.4     5.47   6.053  -0.0365
   32.8     5.66   6.080  -0.0376
   32.9     5.64   6.107  -0.0408
   33.1     5.57   6.134  -0.0389
   33.2     5.57   6.161  -0.0389
   33.4     5.56   6.187  -0.0421
   33.7     5.59   6.215  -0.0447
   33.7     5.67   6.241  -0.0427
   34.0     5.68   6.268  -0.0424
   34.2     5.75   6.295  -0.0428
   34.4     5.79   6.322  -0.0438
   34.7     5.86   6.349  -0.0465
   34.8     5.95   6.376  -0.0475
   35.1     5.97   6.403  -0.0473
   35.3     6.01   6.429  -0.0426
   35.5     6.05   6.456  -0.0391
   35.8     6.08   6.483  -0.0379
   36.0     6.14   6.510  -0.0452
   36.3     6.22   6.537  -0.0430
   36.4     6.25   6.564  -0.0417
   36.7     6.29   6.591  -0.0408
   36.9     6.34   6.617  -0.0404
   37.1     6.34   6.644  -0.0404
   37.4     6.38   6.671  -0.0422
   37.5     6.42   6.698  -0.0441
   37.8     6.45   6.725  -0.0423
   38.1     6.49   6.752  -0.0398
   38.2     6.55   6.779  -0.0444
   38.4     6.60   6.806  -0.0501
   38.6     6.63   6.833  -0.0489
   38.9     6.65   6.859  -0.0490
   39.2     6.67   6.886  -0.0427
   39.3     6.72   6.913  -0.0412
   39.6     6.75   6.939  -0.0452
   39.8     6.82   6.966  -0.0428
   40.1     6.84   6.994  -0.0423
   40.3     6.90   7.021  -0.0447
   40.6     6.95   7.047  -0.0484
   40.8     6.99   7.074  -0.0463
   41.0     7.02   7.101  -0.0453
   41.2     6.99   7.128  -0.0424
   41.3     7.05   7.154  -0.0425
   41.7     7.06   7.181  -0.0453
   42.0     7.11   7.209  -0.0452
   42.1     7.14   7.236  -0.0469
   42.4     7.18   7.262  -0.0471
   42.7     7.22   7.289  -0.0466
   42.9     7.26   7.316  -0.0479
   43.1     7.29   7.343  -0.0483
