"f1","f2","f3"
246.954571428571,-0.0552965714285715,7.63639047619048
248.968666666667,-0.0575888571428572,7.73869523809524
250.980476190476,-0.0596825714285715,7.83524761904762
252.995238095238,-0.0616210476190477,7.92948571428571
255.018,-0.0635257142857143,8.02198095238095
257.04380952381,-0.0653991428571429,8.11027619047619
259.2125,-0.0674134166666667,8.19479166666667
261.382380952381,-0.0696173333333334,8.27408571428572
263.404666666667,-0.0717138095238095,8.34296190476191
265.428,-0.0737726666666667,8.40385714285715
267.451238095238,-0.0757220952380952,8.45626666666667
269.473904761905,-0.077664380952381,8.50025714285715
271.493714285714,-0.079742,8.53512380952381
273.50780952381,-0.0815671428571429,8.55947619047619
275.663333333333,-0.0834499166666667,8.5753
277.811142857143,-0.0850408571428571,8.58092380952381
279.813333333333,-0.0866686666666666,8.57619047619048
281.815428571429,-0.0883655238095238,8.56340952380953
283.81419047619,-0.089846,8.54410476190477
285.809333333333,-0.0912036190476191,8.51770476190477
287.804666666667,-0.0925485714285715,8.48622857142857
289.939583333333,-0.0938178333333334,8.44544166666667
292.072190476191,-0.0948257142857143,8.39942857142857
294.064476190476,-0.095702380952381,8.35394285714285
296.056380952381,-0.0968344761904762,8.30571428571429
298.048666666667,-0.0978715238095239,8.25525714285714
300.041523809524,-0.0989944761904762,8.20289523809524
302.038095238095,-0.100148952380952,8.15242857142857
304.036952380952,-0.101056476190476,8.10249523809524
306.181,-0.101876166666667,8.04774166666666
308.325619047619,-0.102697523809524,7.99347619047619
310.327619047619,-0.103475714285714,7.9423619047619
312.329142857143,-0.104157428571429,7.89161904761904
314.331904761905,-0.104748285714286,7.84257142857143
316.337047619048,-0.105343333333333,7.79561904761905
318.34580952381,-0.105962285714286,7.74934285714286
320.36019047619,-0.106537523809524,7.70411428571429
322.518416666667,-0.107140583333333,7.65664166666667
324.675714285714,-0.107969238095238,7.60974285714286
326.695047619048,-0.108667047619048,7.56657142857143
328.718571428571,-0.109412,7.52475238095239
330.739238095238,-0.110197428571429,7.48310476190477
332.75619047619,-0.111100761904762,7.44049523809524
334.768285714286,-0.112132095238095,7.39684761904762
336.921166666667,-0.113055416666667,7.34999166666666
339.072285714286,-0.113679142857143,7.30434285714285
341.074285714286,-0.114245333333333,7.26228571428571
343.070190476191,-0.114619523809524,7.22161904761905
345.061238095238,-0.114975523809524,7.18154285714286
347.046285714286,-0.115386380952381,7.14020952380953
349.026857142857,-0.115957619047619,7.10081904761906
351.005047619048,-0.116285904761905,7.0631142857143
353.12,-0.11667675,7.02605833333334
355.233619047619,-0.117378761904762,6.99233333333334
357.20380952381,-0.11794780952381,6.96415238095239
359.17180952381,-0.118703904761905,6.93801904761905
361.133714285714,-0.119176476190476,6.91279047619048
363.093714285714,-0.119810095238095,6.89004761904762
365.051333333334,-0.120422,6.8686380952381
367.005047619048,-0.120732285714286,6.84807619047619
369.091666666667,-0.12132325,6.82780833333334
371.173333333334,-0.121652666666667,6.80852380952381
373.114857142857,-0.121893904761905,6.79044761904762
375.056190476191,-0.12219380952381,6.77446666666667
377.000761904762,-0.12238780952381,6.76136190476191
378.946190476191,-0.122728285714286,6.74982857142857
380.891904761905,-0.123405047619048,6.73904761904762
382.837904761905,-0.124137904761905,6.72947619047619
384.923,-0.125034916666667,6.71965
387.01019047619,-0.125897904761905,6.71094285714285
388.959142857143,-0.126824,6.70380952380952
390.909619047619,-0.12778419047619,6.69646666666666
392.853047619048,-0.128881619047619,6.68748571428571
