 300.2 6.2 31.612 -0.1882
 300.6 6.54 31.655 -0.1935
 301.2 6.88 31.698 -0.188
 301.5 6.16 31.742 -0.1933
 302 6.5 31.785 -0.1984
 302.3 6.3 31.826 -0.1921
 302.7 6.24 31.866 -0.1825
 303.3 6.43 31.909 -0.1883
 303.7 6.52 31.95 -0.1899
 304.1 6.5 31.989 -0.1795
 304.5 6.45 32.03 -0.1815
 304.9 6.21 32.071 -0.1867
 305.4 6.44 32.113 -0.1836
 305.7 6.06 32.155 -0.1814
 306.4 6.8 32.197 -0.1886
 306.8 6.61 32.238 -0.1926
 307.1 6.45 32.276 -0.1925
 307.6 6.66 32.317 -0.1903
 307.8 6.05 32.359 -0.1921
 308.3 6.44 32.399 -0.1935
 308.7 6.25 32.44 -0.1936
 309.1 6.06 32.483 -0.1938
 309.6 6.18 32.527 -0.1869
 310.1 6.35 32.568 -0.1928
 310.5 6.33 32.611 -0.19
 310.9 6.63 32.655 -0.1854
 311.3 6.26 32.698 -0.1879
 311.8 6.52 32.741 -0.1923
 312.3 6.57 32.784 -0.1901
 312.7 6.37 32.829 -0.1882
 313.2 6.49 32.872 -0.1944
 313.6 6.63 32.912 -0.1944
 314 6.26 32.956 -0.1864
 314.5 6.49 33 -0.1951
 315.1 6.94 33.041 -0.1913
 315.3 6.34 33.083 -0.1889
 315.8 6.35 33.124 -0.195
 316.3 6.8 33.16 -0.1972
 316.6 6.59 33.201 -0.1911
 317 6.47 33.242 -0.1937
 317.4 6.44 33.284 -0.1903
 317.9 6.62 33.326 -0.1941
 318.3 6.58 33.365 -0.1969
 318.7 6.54 33.407 -0.19
 319.1 6.2 33.445 -0.192
 319.5 6.55 33.484 -0.1959
 319.9 6.7 33.525 -0.1877
 320.2 6.4 33.563 -0.197
 320.6 6.35 33.6 -0.1951
 321.1 6.27 33.639 -0.196
 321.5 6.62 33.678 -0.1972
 321.9 6.51 33.719 -0.1888
 322.4 6.7 33.76 -0.1982
 322.9 7.12 33.798 -0.1961
 323.2 6.63 33.837 -0.1985
 323.6 6.52 33.879 -0.1958
 324 6.42 33.919 -0.1987
 324.3 6.34 33.957 -0.202
 324.8 6.62 33.995 -0.1965
 325.2 6.45 34.034 -0.1982
 325.5 6.08 34.076 -0.2048
 326 6.24 34.114 -0.199
 326.5 7.05 34.154 -0.2014
 326.8 6.52 34.195 -0.2012
 327.2 6.27 34.237 -0.2054
 327.7 6.1 34.276 -0.1996
 327.9 5.9 34.317 -0.2
 328.6 6.71 34.36 -0.2003
 328.9 6.13 34.402 -0.2071
 329.5 6.75 34.446 -0.1984
 329.9 6.63 34.489 -0.2045
 330.2 6.2 34.53 -0.1997
 330.7 6.43 34.574 -0.2085
 331.2 6.54 34.619 -0.2018
 331.7 6.5 34.662 -0.2076
 332.1 6.42 34.705 -0.2018
 332.5 5.89 34.75 -0.2118
 333 6.27 34.792 -0.2115
 333.4 5.98 34.836 -0.2113
 333.8 5.93 34.879 -0.2106
 334.5 6.41 34.922 -0.2096
 334.8 6.36 34.965 -0.2163
 335.2 5.9 35.006 -0.2036
 335.6 6.06 35.046 -0.2111
 336.1 6.22 35.088 -0.2055
 336.6 6.19 35.129 -0.213
 337 6.09 35.173 -0.2095
 337.5 6.42 35.217 -0.208
 338 6.75 35.259 -0.2065
 338.3 5.95 35.302 -0.2129
 338.8 6.3 35.343 -0.2059
 339.2 6.27 35.384 -0.203
 339.5 5.96 35.427 -0.2036
 339.9 5.87 35.467 -0.2085
 340.5 6.37 35.508 -0.215
 340.9 6.2 35.551 -0.2097
 341.2 5.89 35.592 -0.2135
 341.7 5.86 35.635 -0.207
 342.3 6.32 35.676 -0.2164
 342.6 6.18 35.718 -0.2108
 343.1 6.08 35.761 -0.2164
 343.6 6.74 35.803 -0.2079
 343.8 5.72 35.845 -0.2159
 344.4 6.06 35.888 -0.2198
 344.9 6.49 35.929 -0.2162
 345.1 5.72 35.971 -0.2209
 345.7 6.14 36.014 -0.2187
 346.3 6.53 36.058 -0.2233
 346.6 6.13 36.103 -0.2163
 347.1 6.25 36.142 -0.2226
 347.4 6.19 36.182 -0.2205
 347.7 5.81 36.226 -0.2206
 348.2 5.87 36.267 -0.2255
 348.6 5.68 36.311 -0.2207
 349.2 6.17 36.351 -0.2165
 349.6 5.98 36.392 -0.224
 349.9 5.84 36.436 -0.2219
 350.5 6.38 36.477 -0.2223
 350.9 6.28 36.518 -0.2303
 351.2 6.01 36.562 -0.2313
 351.6 5.75 36.603 -0.234
 352 5.75 36.646 -0.2339
 352.5 5.94 36.688 -0.2268
 353 6.04 36.729 -0.2296
 353.3 5.92 36.772 -0.2331
 353.7 5.86 36.813 -0.2321
 354.2 6.14 36.853 -0.2294
 354.7 6.32 36.896 -0.2376
 355.1 6.37 36.939 -0.2346
 355.6 6.29 36.981 -0.2294
 356 5.89 37.027 -0.2366
 356.4 6.2 37.071 -0.234
 356.7 5.65 37.114 -0.234
 357.2 5.88 37.157 -0.2367
 357.7 6.02 37.199 -0.2333
 358 5.66 37.244 -0.2403
 358.6 5.96 37.289 -0.2417
 358.9 5.53 37.334 -0.2351
 359.6 6.05 37.38 -0.2436
 360.1 6.44 37.423 -0.237
 360.4 6.14 37.468 -0.2397
 360.8 5.87 37.513 -0.2476
 361.3 6.02 37.555 -0.2467
 361.6 5.58 37.598 -0.2417
 362.2 5.72 37.642 -0.246
 362.5 5.63 37.685 -0.2467
 363.1 6.23 37.73 -0.241
 363.5 5.88 37.775 -0.2395
 364 6.11 37.822 -0.2448
 364.5 5.9 37.866 -0.2445
 365.1 6.08 37.911 -0.2439
 365.4 5.9 37.957 -0.2477
 365.9 5.99 38 -0.2448
 366.2 5.32 38.045 -0.2517
 366.8 5.85 38.09 -0.2559
 367.1 5.41 38.134 -0.2514
 367.8 5.96 38.178 -0.2558
 368.2 5.65 38.221 -0.2616
 368.7 5.95 38.265 -0.2584
 369.1 5.61 38.309 -0.2614
 369.4 5.09 38.352 -0.2622
 369.9 5.63 38.395 -0.258
 370.4 5.48 38.435 -0.2526
 370.8 5.36 38.478 -0.2588
 371.3 5.62 38.521 -0.2707
 371.8 5.61 38.563 -0.2688
 372.2 5.61 38.606 -0.2662
 372.7 5.43 38.647 -0.2695
 373 5.44 38.687 -0.2701
 373.5 5.14 38.729 -0.2741
 374 5.7 38.77 -0.277
 374.5 5.7 38.814 -0.2693
 374.9 5.18 38.859 -0.2745
 375.4 5.54 38.9 -0.2752
 375.9 5.56 38.942 -0.2765
 376.3 5.11 38.987 -0.2813
 376.8 5.51 39.028 -0.2802
 377.3 5.44 39.071 -0.2834
 377.6 5.16 39.114 -0.284
 378.1 4.89 39.157 -0.283
 378.5 5 39.198 -0.286
 379.1 5.03 39.241 -0.2846
 379.5 5.08 39.282 -0.2884
 380 5.13 39.326 -0.2866
 380.3 4.84 39.367 -0.292
 380.9 5.22 39.407 -0.2887
 381.2 4.83 39.452 -0.2947
 381.8 5.23 39.492 -0.2935
 382.1 4.72 39.533 -0.298
 382.6 5.09 39.575 -0.2988
 383 4.9 39.615 -0.2956
 383.5 4.86 39.657 -0.305
 384 4.82 39.698 -0.3005
 384.3 4.5 39.74 -0.3018
 384.8 4.48 39.78 -0.3048
 385.3 4.74 39.822 -0.3064
 385.7 4.97 39.864 -0.3118
 385.9 3.85 39.904 -0.3136
 386.5 4.36 39.947 -0.3178
 387 4.53 39.988 -0.3131
 387.4 4.34 40.032 -0.3158
 388 4.89 40.075 -0.3149
 388.4 4.69 40.117 -0.3155
 388.9 4.57 40.159 -0.3209
 389.3 4.64 40.2 -0.3181
 389.7 4.64 40.243 -0.3229
 390.2 4.66 40.286 -0.3193
 390.6 4.59 40.327 -0.3239
 391 4.73 40.368 -0.3254
 391.4 4.54 40.409 -0.3236
 391.9 4.67 40.45 -0.3281
 392.3 4.7 40.491 -0.3262
 392.6 4.25 40.532 -0.3292
 393.2 4.98 40.575 -0.328
 393.6 4.8 40.619 -0.3253
 394.1 5.11 40.662 -0.3279
 394.4 4.92 40.703 -0.3199
 394.9 4.95 40.744 -0.3307
 395.3 4.89 40.785 -0.3381
 395.7 4.86 40.827 -0.3337
 396.2 4.87 40.87 -0.3367
 396.6 4.86 40.914 -0.3425
 397.1 5.22 40.958 -0.3389
 397.4 4.95 41.001 -0.339
 397.9 5.11 41.045 -0.3474
 398.4 5.31 41.09 -0.3458
 398.9 5.08 41.131 -0.3436
 399.2 4.88 41.174 -0.3513
 399.7 5.23 41.217 -0.3518
 400.2 5.59 41.259 -0.3471
 400.5 5.13 41.3 -0.3513
 401 5.59 41.342 -0.3538
 401.3 5.52 41.382 -0.353
 401.8 5.55 41.422 -0.3565
 402.1 5.27 41.462 -0.3605
 402.6 5.74 41.502 -0.3582
 403 5.35 41.542 -0.3579
 403.4 5.86 41.581 -0.363
 403.8 5.83 41.621 -0.3572
 404.1 5.64 41.662 -0.3546
 404.5 5.46 41.705 -0.3591
 405 5.85 41.746 -0.3605
 405.4 6.04 41.785 -0.3534
 405.7 5.77 41.825 -0.3589
 406.1 5.74 41.865 -0.3647
 406.5 5.68 41.903 -0.3638
 407.1 6.22 41.943 -0.3585
 407.4 6 41.982 -0.365
 407.7 5.45 42.024 -0.3644
 408.2 5.9 42.066 -0.363
 408.7 6.13 42.107 -0.3708
 409 5.54 42.148 -0.3663
 409.4 5.86 42.186 -0.3623
 409.7 5.89 42.227 -0.3695
 410.2 6.14 42.267 -0.3642
 410.6 6.03 42.31 -0.3694
 411.1 6.31 42.352 -0.3785
 411.5 6.26 42.391 -0.3696
 411.8 6.07 42.432 -0.3708
 412.2 5.8 42.474 -0.3812
 412.7 6.17 42.512 -0.377
 413 5.65 42.553 -0.3725
 413.5 6.02 42.594 -0.3776
 413.9 5.85 42.636 -0.3776
 414.3 5.82 42.679 -0.3686
 414.8 6.3 42.722 -0.3724
 415.2 6.13 42.765 -0.3756
 415.7 6.28 42.806 -0.3724
 416 5.97 42.849 -0.3783
 416.5 6.29 42.89 -0.3783
 417 6.07 42.934 -0.3775
 417.3 5.9 42.977 -0.3835
 417.8 6.18 43.02 -0.3775
 418.4 6.49 43.065 -0.3799
 418.7 6.17 43.108 -0.3813
 419.2 6.24 43.153 -0.3825
 419.6 6.16 43.196 -0.3823
 420 6.24 43.239 -0.3766
 420.5 5.87 43.284 -0.3832
 421.1 6.39 43.327 -0.3891
 421.5 6.73 43.367 -0.3809
 421.8 6.18 43.41 -0.3845
 422.1 6.15 43.452 -0.3898
 422.6 5.98 43.493 -0.3862
 423.1 6.18 43.537 -0.3821
 423.6 6.23 43.578 -0.3862
 423.9 5.98 43.62 -0.3889
 424.4 6.2 43.663 -0.3849
 425 6.61 43.704 -0.3871
 425.2 6.01 43.747 -0.3954
 425.8 6.19 43.789 -0.3989
 426.2 6.54 43.832 -0.3922
 426.7 6.42 43.874 -0.3964
 426.9 5.85 43.915 -0.3985
 427.4 6.18 43.957 -0.4001
 427.9 6.28 43.998 -0.397
 428.3 6.04 44.039 -0.4038
 428.8 6.12 44.08 -0.4112
 429.1 6.16 44.123 -0.399
 429.6 6.33 44.165 -0.4024
 430.2 6.57 44.209 -0.4114
 430.5 6.03 44.25 -0.4
 430.9 6.15 44.291 -0.4086
 431.3 5.98 44.333 -0.4095
 431.8 6.29 44.374 -0.4027
 432 5.77 44.416 -0.4028
 432.7 6.43 44.459 -0.4056
 432.9 5.77 44.498 -0.4037
 433.4 5.72 44.539 -0.4138
 433.9 6.02 44.582 -0.4109
 434.4 6.04 44.623 -0.4083
 434.7 5.68 44.664 -0.4088
 435.2 5.97 44.706 -0.4102
 435.5 5.3 44.747 -0.4087
 435.9 5.59 44.79 -0.4125
 436.4 6.02 44.832 -0.4143
 436.9 5.95 44.874 -0.4191
 437.1 5.77 44.919 -0.4196
 437.6 5.95 44.96 -0.4233
 438 5.79 45.001 -0.4254
 438.5 6.04 45.044 -0.4248
 438.9 6.11 45.087 -0.4225
 439.4 6.14 45.13 -0.4233
 440 7.38 45.175 -0.4256
 440.3 6.44 45.218 -0.428
 440.6 6.3 45.262 -0.4286
 441.1 6.36 45.309 -0.425
 441.7 6.74 45.354 -0.4259
 442.1 6.76 45.399 -0.4304
 442.4 6.34 45.442 -0.4319
 443 6.54 45.489 -0.4348
 443.4 6.65 45.533 -0.4335
 443.9 6.68 45.579 -0.4409
 445.2 6.72 45.742 -0.4392
 445.8 6.74 45.786 -0.4406
 446.3 6.8 45.829 -0.4438
 446.7 6.82 45.873 -0.4448
 447 6.63 45.915 -0.4514
 447.5 6.74 45.962 -0.4447
 447.9 6.68 46.004 -0.4456
 448.3 6.77 46.049 -0.4467
 448.8 7.05 46.095 -0.4484
 449.2 6.76 46.139 -0.4435
 449.7 7.03 46.184 -0.4485
 450 7.31 46.23 -0.4524
 450.4 6.64 46.275 -0.4571
 451 7.31 46.32 -0.4525
 451.3 6.67 46.364 -0.4561
 451.8 7.15 46.408 -0.4584
 452.2 6.89 46.452 -0.453
 452.6 6.75 46.495 -0.4597
 453.2 7.27 46.54 -0.4591
 453.6 7.15 46.583 -0.4639
 454 7.21 46.629 -0.4596
 454.3 6.98 46.671 -0.461
 454.6 6.77 46.712 -0.4561
 455.1 6.97 46.755 -0.4604
 455.6 7.23 46.798 -0.4635
 456 6.91 46.841 -0.4653
 456.4 7.33 46.882 -0.4671
 456.8 6.91 46.924 -0.4671
 457.3 7.02 46.968 -0.4636
 457.7 6.9 47.011 -0.4673
 458.2 7.33 47.054 -0.4686
 458.5 6.94 47.099 -0.4663
 459 6.89 47.142 -0.4643
 459.4 7.35 47.185 -0.4653
 459.9 6.94 47.226 -0.4675
 460.3 7.29 47.269 -0.4652
 460.7 7 47.312 -0.4663
 461.1 7.13 47.354 -0.468
 461.4 6.8 47.397 -0.4611
 461.8 6.75 47.44 -0.4701
 462.2 6.94 47.48 -0.4694
 462.6 6.67 47.52 -0.465
 463.1 7.1 47.562 -0.4714
 463.4 6.71 47.604 -0.4714
 464 7.34 47.643 -0.4699
 464.2 6.82 47.684 -0.4661
 464.6 6.55 47.725 -0.4707
 465.2 7.26 47.763 -0.4695
 465.5 7.05 47.805 -0.4692
 465.7 6.44 47.844 -0.471
 466.3 7.21 47.885 -0.4703
 466.6 6.96 47.926 -0.4654
 467.1 6.87 47.968 -0.4725
 467.4 6.92 48.009 -0.4676
 467.8 6.81 48.049 -0.4627
 468.3 6.93 48.09 -0.4705
 468.8 7.15 48.133 -0.464
 469.1 6.72 48.178 -0.4584
 469.4 6.6 48.22 -0.456
 469.9 6.72 48.261 -0.4604
 470.4 7.15 48.305 -0.4594
 470.8 6.84 48.347 -0.4691
 471.3 7.29 48.388 -0.4701
 471.6 6.96 48.43 -0.4641
 472 6.6 48.473 -0.474
 472.5 6.95 48.515 -0.4746
 472.9 7.17 48.557 -0.4718
 473.3 6.82 48.599 -0.4788
 473.7 7.13 48.641 -0.4737
 474.3 7.37 48.684 -0.4698
 474.6 7.31 48.726 -0.4756
 474.9 6.83 48.766 -0.4757
 475.4 7.11 48.808 -0.4786
 475.8 6.93 48.849 -0.4819
 476.2 7.05 48.889 -0.474
 476.6 7.25 48.931 -0.4716
 477 6.91 48.971 -0.4761
 477.4 7.19 49.011 -0.4801
 477.8 7.11 49.051 -0.4743
 478.2 7.13 49.092 -0.4838
 478.7 7.06 49.134 -0.4829
 479 6.88 49.176 -0.4753
 479.4 7 49.218 -0.4808
 479.9 7.45 49.261 -0.4772
 480.2 6.88 49.305 -0.481
 480.7 7.3 49.348 -0.4781
 481.1 7.17 49.39 -0.4744
 481.5 7.06 49.435 -0.4839
 482.1 7.57 49.476 -0.4729
 482.4 6.88 49.521 -0.4739
 483 7.46 49.564 -0.4753
 483.2 6.54 49.604 -0.4682
 483.7 6.83 49.645 -0.4775
 484.2 7.19 49.687 -0.4843
 484.6 7.02 49.726 -0.4807
 485 7.16 49.765 -0.4808
 485.3 7.03 49.807 -0.4851
 485.8 7.52 49.847 -0.4774
 486.2 7.24 49.889 -0.4785
 486.8 7.42 49.929 -0.484
 487.1 7.33 49.971 -0.4796
 487.5 7.08 50.01 -0.4758
 487.9 7.24 50.048 -0.4802
 488.3 7.04 50.087 -0.4823
 488.7 7.43 50.126 -0.477
 489.1 7.2 50.166 -0.4804
 489.4 7.13 50.205 -0.4825
 489.9 7.25 50.244 -0.4742
 490.2 6.9 50.283 -0.4809
 490.7 7.34 50.321 -0.4862
 491 7.01 50.359 -0.4821
 491.4 6.97 50.398 -0.4782
 491.7 6.79 50.439 -0.4852
 492.3 7.2 50.48 -0.4784
 492.8 7.35 50.521 -0.4785
 493.1 7.24 50.56 -0.4831
 493.4 7.02 50.601 -0.4788
 493.8 6.73 50.64 -0.4836
 494.3 6.91 50.68 -0.4878
 494.8 7.45 50.721 -0.4791
 495.2 7.22 50.761 -0.4838
 495.6 7.25 50.803 -0.4854
 496 6.95 50.846 -0.4834
 496.5 7.44 50.889 -0.4918
 496.9 7.34 50.932 -0.4823
 497.3 7.1 50.973 -0.4852
 497.7 7.1 51.016 -0.4898
 498.1 7.05 51.059 -0.4807
 498.5 7.09 51.099 -0.4775
 498.9 6.91 51.141 -0.4849
 499.3 6.8 51.186 -0.4823
 499.8 6.77 51.232 -0.4881
 500.3 6.99 51.277 -0.493
 500.8 6.97 51.321 -0.4922
 501.2 7.2 51.365 -0.4876
 501.6 6.8 51.411 -0.4937
 502.2 7.02 51.454 -0.4848
 502.4 6.81 51.499 -0.4846
 503 7.07 51.543 -0.4868
 503.3 6.77 51.585 -0.4796
 503.7 6.65 51.631 -0.4791
 504.1 6.47 51.673 -0.4828
 504.7 7.28 51.716 -0.4794
 505.1 6.93 51.759 -0.474
 505.5 6.99 51.799 -0.486
 506 7.02 51.842 -0.4831
 506.3 7.08 51.885 -0.4787
 506.8 6.96 51.926 -0.4833
 507.2 7.23 51.967 -0.4875
 507.6 7.14 52.009 -0.4835
 508 6.5 52.052 -0.4843
 508.4 6.75 52.098 -0.4804
 508.9 7 52.14 -0.4821
 509.4 7.02 52.179 -0.4847
 509.7 7.48 52.223 -0.478
 510.1 6.96 52.265 -0.4835
 510.4 6.65 52.307 -0.4786
 510.9 6.77 52.351 -0.4777
 511.5 7.14 52.391 -0.4793
 511.8 7.17 52.435 -0.4813
 512.2 6.41 52.477 -0.4835
 512.8 7.27 52.519 -0.4775
 513 6.9 52.562 -0.481
 513.5 7.05 52.604 -0.4763
 513.8 6.85 52.647 -0.4822
 514.3 6.97 52.69 -0.4706
 514.6 6.48 52.731 -0.4761
 515.2 7.28 52.774 -0.4789
 515.5 6.87 52.817 -0.4766
 516 7 52.861 -0.488
 516.4 6.7 52.907 -0.4766
 516.9 6.72 52.949 -0.4853
 517.5 7.5 52.992 -0.4797
 517.7 6.91 53.035 -0.4773
 518.1 6.85 53.077 -0.4836
 518.5 6.86 53.121 -0.4796
 518.9 6.54 53.163 -0.4833
 519.4 6.6 53.204 -0.4849
 519.9 6.85 53.247 -0.4781
 520.2 6.72 53.287 -0.479
 520.6 6.61 53.329 -0.4798
 521 6.72 53.371 -0.4777
 521.6 7.35 53.414 -0.4843
 521.8 6.58 53.457 -0.4793
 522.2 6.48 53.5 -0.4825
 522.7 6.63 53.544 -0.4837
 523.2 6.83 53.59 -0.4848
 523.7 6.91 53.634 -0.489
 524.1 7.05 53.675 -0.4828
 524.6 7.16 53.719 -0.4853
 525 7.09 53.762 -0.484
 525.4 6.96 53.806 -0.4846
 525.8 6.93 53.853 -0.487
 526.3 7.12 53.895 -0.4815
 526.8 7.35 53.941 -0.48
 527.2 6.91 53.985 -0.4913
 527.7 7.21 54.028 -0.4853
 528 6.76 54.071 -0.4881
 528.5 7.13 54.116 -0.492
 528.9 7.02 54.161 -0.4889
 529.4 7.02 54.206 -0.4957
 529.7 6.68 54.251 -0.496
 530.3 6.96 54.296 -0.4951
 530.7 6.88 54.34 -0.4992
 531.1 7.05 54.384 -0.4945
 531.5 6.89 54.432 -0.4883
 532 6.84 54.475 -0.4875
 532.5 6.81 54.521 -0.4848
 532.9 6.93 54.566 -0.4905
 533.4 6.88 54.612 -0.4934
 534 7.1 54.658 -0.4879
 534.4 7.4 54.701 -0.4888
 534.8 6.97 54.746 -0.4865
 535.2 7.09 54.79 -0.4894
 535.6 6.51 54.835 -0.4877
 536.1 7.02 54.878 -0.4889
 536.5 7.18 54.92 -0.4845
 536.9 7 54.963 -0.4872
 537.3 6.9 55.006 -0.4879
 537.8 7.2 55.05 -0.4838
 538.1 6.63 55.094 -0.4834
 538.7 7.04 55.135 -0.4823
 539 6.98 55.178 -0.4902
 539.5 7.23 55.219 -0.4872
 539.9 7.25 55.262 -0.4916
 540.3 7.34 55.305 -0.4854
 540.8 7.21 55.345 -0.487
 541.1 7.29 55.388 -0.4959
 541.4 6.97 55.434 -0.4902
 542 7.1 55.476 -0.4935
 542.4 7.18 55.52 -0.4863
 542.8 7 55.564 -0.4907
 543.4 7.61 55.609 -0.4858
 543.6 6.92 55.651 -0.4888
 544.1 7.36 55.693 -0.4945
 544.4 6.76 55.737 -0.4898
 544.9 7 55.78 -0.4906
 545.5 7.09 55.823 -0.4918
 545.9 7.48 55.862 -0.4983
 546.3 7.29 55.907 -0.4943
 546.6 7.02 55.949 -0.4983
 547.2 7.47 55.99 -0.4933
 547.4 7.36 56.032 -0.4931
 547.8 7.19 56.074 -0.489
 548.3 7.39 56.115 -0.4913
 548.7 7.87 56.157 -0.4907
 549.1 7.43 56.199 -0.4917
 549.5 7.29 56.239 -0.4937
 549.9 7.3 56.278 -0.4883
 550.2 7 56.316 -0.4911
 550.5 6.99 56.357 -0.489
 551 7.22 56.398 -0.4876
 551.5 7.45 56.441 -0.4906
 551.8 7.05 56.484 -0.4869
 552.3 7.14 56.528 -0.487
 552.8 7.35 56.572 -0.4874
 553.2 7.12 56.616 -0.4852
 553.7 7.66 56.66 -0.4945
 554 7.22 56.704 -0.4845
 554.5 7.38 56.748 -0.4855
 554.9 7.12 56.792 -0.496
 555.2 7.17 56.835 -0.4944
 555.8 7.31 56.879 -0.491
 556.1 7.07 56.918 -0.4963
 556.5 7.09 56.96 -0.4943
 556.9 7.04 57.001 -0.4884
 557.4 7.59 57.042 -0.4948
 557.7 7.1 57.083 -0.491
 558.2 7.28 57.125 -0.487
 558.5 7.12 57.169 -0.4947
 559.2 7.81 57.212 -0.4914
 559.3 7.11 57.255 -0.4894
 559.7 6.84 57.298 -0.4942
 560.1 6.97 57.341 -0.4908
 560.5 6.97 57.385 -0.4873
 561 7.13 57.43 -0.4942
 561.5 7.58 57.472 -0.4961
 561.8 6.79 57.517 -0.4904
 562.4 7.62 57.562 -0.4961
 562.7 7.5 57.606 -0.4896
 563.1 7.2 57.651 -0.494
 563.6 7.7 57.695 -0.4924
 564 6.93 57.736 -0.4862
 564.4 7 57.78 -0.4964
 564.9 7.68 57.822 -0.4907
 565.2 7.03 57.865 -0.4882
 565.6 7.09 57.906 -0.4978
 566 7.2 57.946 -0.4919
 566.5 7.25 57.99 -0.4958
 566.7 6.99 58.031 -0.4966
 567.2 7.06 58.072 -0.4953
 567.6 7.06 58.115 -0.501
 568.1 7.59 58.155 -0.4978
 568.3 6.87 58.197 -0.4967
 568.9 7.15 58.238 -0.4976
 569.1 6.72 58.278 -0.4914
 569.5 6.7 58.319 -0.4928
 570.1 7.34 58.36 -0.4883
 570.4 7.26 58.399 -0.4866
 570.9 7.22 58.44 -0.4953
 571.3 7.49 58.48 -0.4881
 571.5 6.63 58.521 -0.4898
 571.9 7.04 58.56 -0.4955
 572.4 7.07 58.6 -0.4944
 572.7 6.87 58.642 -0.4936
 573.1 6.75 58.684 -0.4949
 573.6 6.97 58.724 -0.4952
 574 7.39 58.766 -0.4981
 574.3 6.86 58.81 -0.4909
 574.7 6.9 58.852 -0.5
 575.3 7.3 58.892 -0.4952
 575.6 6.88 58.932 -0.4976
 575.9 6.99 58.971 -0.5036
 576.3 6.97 59.013 -0.4967
 576.8 7.09 59.054 -0.5045
 577.2 7.31 59.093 -0.5001
 577.6 7.11 59.135 -0.4981
 578 7.05 59.177 -0.4995
 578.6 7.57 59.216 -0.4987
 578.8 7.13 59.259 -0.5047
 579.2 7.2 59.303 -0.4932
 579.5 6.5 59.344 -0.4993
 580.1 7.13 59.388 -0.5041
 580.3 6.67 59.431 -0.4992
 581 7.55 59.475 -0.5015
 581.2 6.6 59.52 -0.5005
 581.8 7.14 59.563 -0.5057
 582.1 6.96 59.607 -0.4985
 582.5 6.71 59.651 -0.5059
 582.9 7 59.692 -0.5052
 583.4 6.93 59.736 -0.4996
 583.8 6.82 59.781 -0.5102
 584.4 7.18 59.825 -0.5041
 584.8 6.92 59.87 -0.5073
 585.2 6.91 59.913 -0.5007
 585.6 6.74 59.959 -0.5052
 586.2 7.34 60.004 -0.504
 586.5 6.89 60.044 -0.5028
 586.9 7 60.086 -0.5085
 587.3 7.35 60.127 -0.5016
 587.7 6.86 60.167 -0.5041
 588 6.82 60.209 -0.5083
 588.5 6.8 60.251 -0.5033
 589 6.96 60.292 -0.5047
 589.4 7.22 60.336 -0.5043
 589.7 6.65 60.379 -0.5032
 590.1 6.83 60.418 -0.5053
 590.6 6.96 60.464 -0.5115
 591.1 7.12 60.506 -0.5061
 591.5 7.03 60.547 -0.5012
 591.8 6.72 60.59 -0.5028
 592.3 6.78 60.632 -0.5053
 592.8 7.21 60.673 -0.503
 593 6.72 60.716 -0.4994
 593.7 7.09 60.758 -0.5074
 594 6.95 60.8 -0.5123
 594.3 6.77 60.842 -0.5051
 594.8 6.87 60.886 -0.4991
 595.2 6.71 60.929 -0.4993
 595.6 6.44 60.97 -0.5027
 596.1 6.79 61.011 -0.5106
 596.7 7 61.055 -0.501
 596.8 6.68 61.094 -0.5021
 597.5 6.92 61.138 -0.5087
 598.1 7.69 61.18 -0.5083
 598.3 7.02 61.223 -0.508
 598.8 6.96 61.266 -0.5129
 599.1 7.22 61.307 -0.5127
 599.5 6.64 61.352 -0.5072
 600 6.76 61.396 -0.5105
 600.5 6.79 61.437 -0.52
