    8.8     3.38   0.043  -0.0036
    8.8     2.84   0.083  -0.0093
    8.8     2.77   0.125  -0.0135
    8.9     3.08   0.167  -0.0247
    8.9     3.04   0.207  -0.0290
    8.8     2.69   0.248  -0.0280
    9.1     3.35   0.286  -0.0284
    9.0     3.46   0.325  -0.0152
    9.0     2.76   0.369  -0.0179
    9.0     2.95   0.412  -0.0177
    9.0     2.89   0.452  -0.0149
    9.2     3.23   0.494  -0.0357
    9.2     3.31   0.535  -0.0441
    9.2     2.93   0.575  -0.0529
    9.1     3.19   0.617  -0.0513
    9.2     2.53   0.659  -0.0537
    9.2     2.84   0.700  -0.0492
    9.2     2.67   0.742  -0.0551
    9.6     3.63   0.783  -0.0471
    9.3     3.03   0.825  -0.0460
    9.5     3.19   0.867  -0.0518
    9.4     2.82   0.912  -0.0495
    9.5     3.11   0.953  -0.0536
    9.5     2.56   0.993  -0.0516
    9.6     3.36   1.035  -0.0504
    9.6     3.23   1.076  -0.0529
    9.7     2.95   1.117  -0.0503
    9.6     2.79   1.157  -0.0513
    9.8     3.10   1.200  -0.0541
    9.9     3.10   1.240  -0.0475
    9.7     2.95   1.281  -0.0505
   10.0     3.40   1.322  -0.0612
    9.8     3.17   1.365  -0.0645
   10.0     2.70   1.410  -0.0448
    9.8     2.71   1.453  -0.0392
   10.0     3.09   1.493  -0.0503
   10.2     3.33   1.535  -0.0542
   10.1     2.85   1.576  -0.0617
   10.2     2.63   1.616  -0.0635
   10.4     3.13   1.658  -0.0649
   10.4     2.87   1.701  -0.0710
   10.5     2.86   1.741  -0.0497
   10.5     3.12   1.784  -0.0410
   10.7     3.39   1.825  -0.0393
   10.6     2.64   1.868  -0.0406
   10.8     3.07   1.913  -0.0434
   10.7     2.66   1.955  -0.0458
   10.9     3.25   1.997  -0.0492
   11.1     3.25   2.040  -0.0412
   11.0     3.12   2.080  -0.0425
   11.3     3.39   2.123  -0.0435
   11.4     3.44   2.163  -0.0460
   11.5     3.51   2.204  -0.0305
   11.6     3.16   2.244  -0.0283
   11.8     3.64   2.287  -0.0211
   11.7     3.19   2.327  -0.0202
   12.0     3.30   2.372  -0.0240
   12.1     3.38   2.413  -0.0185
   12.1     3.15   2.455  -0.0144
   12.3     3.25   2.497  -0.0201
   12.5     3.72   2.538  -0.0139
   12.5     3.38   2.579  -0.0040
   12.8     3.48   2.620  -0.0156
   13.0     3.75   2.660  -0.0151
   13.0     3.32   2.700  -0.0190
   13.1     2.95   2.741  -0.0401
   13.4     3.32   2.781  -0.0530
   13.6     3.78   2.823  -0.0445
   13.6     3.43   2.865  -0.0582
   13.9     3.38   2.908  -0.0553
   14.3     4.19   2.949  -0.0583
   14.2     3.52   2.991  -0.0482
   14.3     3.45   3.035  -0.0505
   14.5     3.55   3.077  -0.0602
   15.0     4.15   3.118  -0.0608
   14.9     3.48   3.159  -0.0672
   15.1     3.55   3.201  -0.0660
   15.2     3.61   3.239  -0.0592
   15.5     3.46   3.282  -0.0570
   15.9     4.33   3.322  -0.0606
   16.0     3.93   3.363  -0.0630
   16.2     3.93   3.407  -0.0591
   16.4     3.46   3.450  -0.0712
   16.6     3.46   3.491  -0.0712
   16.9     4.16   3.535  -0.0750
   17.1     3.81   3.578  -0.0824
   17.3     3.90   3.620  -0.0833
   17.7     3.76   3.662  -0.0822
   17.7     3.30   3.703  -0.0804
   18.1     3.93   3.743  -0.0729
   18.2     3.80   3.784  -0.0762
   18.6     3.87   3.823  -0.0898
